14.01.2020	14:45:00
h	°C	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
16,05004	21,1	6,88965	7,15332	7,01660	7,00684	6,88477	7,45605	7,28516	7,42188	8,20801	7,52930	7,60254	7,77344	7,25586	6,50391	7,21191	7,36328	6,80176	6,80176	6,91406	7,30469	6,76270	6,96289	6,49414	6,60156	6,61133	7,50000	7,27051	7,97852	7,11426	8,13477	9,58984	0,07324
16,05837	21,1	6,85547	7,12402	6,96777	6,97754	6,85547	7,44629	7,28027	7,41699	8,20801	7,52441	7,56836	7,73926	7,19727	6,46973	7,17773	7,35352	6,80176	6,78711	6,90430	7,29492	6,72852	6,93848	6,45996	6,55273	6,57227	7,50000	7,26563	7,97363	7,10938	8,12500	9,58984	0,07324
16,06671	21,1	6,80176	7,08496	6,92383	6,93848	6,81641	7,44141	7,27051	7,40723	8,19336	7,51465	7,52930	7,70020	7,13867	6,42578	7,12891	7,34863	6,78711	6,77246	6,89941	7,28516	6,68945	6,88965	6,42090	6,49902	6,51855	7,48535	7,25098	7,95898	7,09473	8,11035	9,58984	0,07324
16,07504	21,1	6,75781	7,04102	6,87500	6,89453	6,76270	7,43164	7,25586	7,39746	8,17383	7,50488	7,48535	7,65137	7,07031	6,37207	7,08496	7,33398	6,77734	6,75781	6,88477	7,27051	6,64063	6,85059	6,37695	6,44043	6,46973	7,47070	7,24121	7,94434	7,08008	8,09570	9,58984	0,07324
16,08338	21,1	6,70898	6,99219	6,80664	6,84570	6,71387	7,41211	7,25098	7,38281	8,15918	7,49023	7,43652	7,60254	7,00195	6,31836	7,02148	7,31445	6,76270	6,74316	6,87988	7,24609	6,58691	6,79688	6,32324	6,37207	6,40625	7,45117	7,22168	7,92969	7,07031	8,07617	9,58984	0,07324
16,09171	21,1	6,65527	6,93848	6,75293	6,79199	6,66016	7,40234	7,23633	7,36816	8,14453	7,47559	7,38281	7,54883	6,92383	6,25977	6,96289	7,30469	6,74316	6,72852	6,86523	7,23633	6,53320	6,73340	6,26953	6,30371	6,34766	7,43652	7,20703	7,91016	7,05078	8,05664	9,58984	0,07324
16,10005	21,1	6,59668	6,88477	6,68457	6,73340	6,59668	7,38770	7,22168	7,35352	8,12988	7,46582	7,32422	7,49023	6,85059	6,19629	6,89453	7,28516	6,72363	6,70898	6,84570	7,21680	6,47949	6,66992	6,21582	6,23047	6,28418	7,42188	7,19238	7,89063	7,03613	8,04199	9,58496	0,07324
16,10838	21,1	6,53809	6,83105	6,62109	6,67480	6,53320	7,37305	7,20703	7,33398	8,11523	7,45117	7,26074	7,43164	6,76758	6,12793	6,83105	7,26563	6,70898	6,68945	6,83105	7,19727	6,41602	6,61133	6,15723	6,15723	6,22070	7,40234	7,17285	7,87598	7,02148	8,02734	9,58984	0,07324
16,11672	21,1	6,47461	6,77246	6,54785	6,61621	6,46484	7,35352	7,19238	7,31934	8,09570	7,43652	7,19727	7,36816	6,68945	6,05469	6,76758	7,25098	6,69434	6,66992	6,81641	7,17285	6,35254	6,55762	6,10352	6,08887	6,15234	7,38281	7,15820	7,85645	7,00195	8,00781	9,58984	0,07324
16,12505	21,1	6,41113	6,71387	6,47461	6,55273	6,40625	7,33398	7,18262	7,29980	8,07617	7,42188	7,13867	7,30957	6,60156	5,99121	6,69922	7,23145	6,67969	6,65039	6,80176	7,15332	6,29395	6,49414	6,04004	6,00586	6,08887	7,36816	7,14355	7,83691	6,98730	7,98828	9,58984	0,07324
16,13339	21,1	6,34766	6,65527	6,40137	6,48926	6,33789	7,32422	7,16309	7,28027	8,06152	7,40723	7,08008	7,25098	6,51855	5,92773	6,63086	7,20703	6,66504	6,63574	6,78223	7,13379	6,23535	6,43066	5,98633	5,93262	6,02539	7,34863	7,12402	7,81738	6,96777	7,96875	9,58984	0,07324
16,14173	21,1	6,29395	6,59668	6,33301	6,42578	6,26953	7,30469	7,14844	7,26563	8,04199	7,39258	7,01172	7,18750	6,43066	5,85938	6,56250	7,19238	6,65039	6,61133	6,76758	7,11426	6,17676	6,37207	5,92285	5,85449	5,95703	7,33398	7,10449	7,79785	6,95313	7,94922	9,58984	0,07324
16,15006	21,1	6,23047	6,53809	6,26465	6,36230	6,20117	7,29004	7,13379	7,24609	8,02246	7,37793	6,95313	7,12891	6,35254	5,78613	6,49414	7,17285	6,63086	6,60156	6,75293	7,08984	6,11328	6,30859	5,86426	5,77637	5,88867	7,30957	7,08984	7,77832	6,93359	7,92969	9,58496	0,07324
16,15840	21,1	6,17676	6,47949	6,19629	6,29395	6,13770	7,27539	7,11914	7,22656	8,00293	7,36328	6,89453	7,06055	6,26953	5,72266	6,42578	7,15332	6,61621	6,58203	6,73340	7,06543	6,04980	6,25000	5,81055	5,70313	5,82520	7,29492	7,07031	7,75879	6,91895	7,91016	9,58984	0,07324
16,16673	21,1	6,11328	6,42090	6,12305	6,23535	6,07422	7,25586	7,10938	7,20703	7,98340	7,34863	6,83105	7,00195	6,19141	5,65430	6,35254	7,13379	6,59668	6,56250	6,72363	7,04102	5,98145	6,19141	5,74707	5,62500	5,75684	7,28027	7,05566	7,73926	6,89941	7,89063	9,58496	0,07324
16,17507	21,1	6,05957	6,36719	6,05469	6,17188	6,01074	7,24121	7,08984	7,19238	7,97363	7,32910	6,77734	6,93848	6,10352	5,58105	6,28418	7,11426	6,57715	6,54785	6,70410	7,01660	5,92285	6,13281	5,68848	5,55664	5,69824	7,26074	7,03613	7,71973	6,88477	7,86621	9,58984	0,07324
16,18340	21,1	6,00098	6,30859	5,98633	6,10840	5,94238	7,22656	7,07031	7,17285	7,94922	7,31934	6,71387	6,87988	6,02051	5,51758	6,22559	7,09473	6,56250	6,52832	6,68457	6,99707	5,86426	6,07422	5,62988	5,48340	5,62988	7,24121	7,01660	7,70020	6,86523	7,84180	9,58496	0,07324
16,19174	21,1	5,94727	6,25000	5,91797	6,04004	5,87402	7,20703	7,06055	7,15332	7,92969	7,29980	6,65527	6,82129	5,94238	5,44922	6,16211	7,08008	6,54785	6,50879	6,66504	6,97754	5,80078	6,01074	5,57129	5,41016	5,57129	7,22656	7,00195	7,67578	6,85059	7,82715	9,58984	0,07324
16,20007	21,1	5,89355	6,19629	5,85449	5,97168	5,80566	7,19238	7,04590	7,13867	7,90527	7,28027	6,59668	6,75781	5,86914	5,38574	6,09863	7,06055	6,52832	6,48926	6,65039	6,95313	5,74219	5,94727	5,51758	5,33691	5,50781	7,20703	6,98242	7,65625	6,83105	7,80273	9,58984	0,07324
16,20841	21,1	5,83984	6,13770	5,78613	5,91797	5,74707	7,17285	7,03125	7,11914	7,88574	7,26563	6,54297	6,69922	5,78613	5,32227	6,03516	7,04590	6,50879	6,46973	6,63574	6,93359	5,68359	5,89355	5,45898	5,26855	5,43945	7,19238	6,96289	7,63672	6,81641	7,78809	9,58984	0,07324
16,21674	21,1	5,78125	6,08398	5,71777	5,85449	5,67871	7,15820	7,01660	7,10449	7,86621	7,25098	6,47949	6,63574	5,71289	5,25879	5,96680	7,02148	6,48926	6,45020	6,62109	6,90918	5,62500	5,83008	5,40527	5,19531	5,37598	7,17285	6,94336	7,61230	6,79688	7,76367	9,58984	0,07324
16,22508	21,1	5,72266	6,02539	5,64453	5,79102	5,62500	7,13867	6,99707	7,08496	7,85156	7,23145	6,42090	6,58203	5,62988	5,20020	5,90332	7,00684	6,47461	6,43066	6,60156	6,88477	5,56641	5,77148	5,34668	5,12695	5,31738	7,15332	6,92383	7,59277	6,77734	7,74414	9,58984	0,07324
16,23341	21,1	5,65918	5,96680	5,58105	5,72754	5,56152	7,11426	6,98242	7,07031	7,83203	7,22168	6,36230	6,52344	5,55176	5,13672	5,83984	6,98730	6,45508	6,41113	6,58203	6,86523	5,50781	5,71289	5,29297	5,05371	5,25391	7,13867	6,90430	7,57324	6,75781	7,72461	9,58984	0,07324
16,24175	21,1	5,61035	5,91309	5,51270	5,66406	5,49805	7,09961	6,96289	7,05078	7,81250	7,20215	6,29883	6,45508	5,47363	5,07324	5,77637	6,96777	6,44043	6,38672	6,56250	6,84082	5,44922	5,65430	5,22949	4,98535	5,19531	7,11914	6,89453	7,54883	6,73828	7,70508	9,58984	0,07324
16,25009	21,1	5,55176	5,85449	5,45410	5,60547	5,43457	7,08008	6,94824	7,03613	7,78809	7,19238	6,24023	6,39648	5,40039	5,00488	5,71289	6,94824	6,42578	6,36719	6,54785	6,81641	5,39063	5,60059	5,17578	4,92188	5,13184	7,09961	6,87988	7,52930	6,72363	7,68066	9,58984	0,07324
16,25842	21,2	5,49805	5,80078	5,38574	5,55176	5,37598	7,06543	6,93359	7,01660	7,77344	7,17285	6,18164	6,33301	5,32715	4,94629	5,64941	6,92871	6,41113	6,35254	6,52832	6,79688	5,33203	5,54199	5,12207	4,85352	5,06836	7,08008	6,86035	7,50488	6,70410	7,66113	9,58984	0,07324
16,26676	21,2	5,44434	5,74707	5,32227	5,49316	5,31738	7,04590	6,91895	6,99707	7,75391	7,15820	6,11816	6,27441	5,25391	4,88281	5,59082	6,90918	6,39160	6,33301	6,51367	6,77734	5,27344	5,48340	5,06348	4,78516	5,00977	7,06543	6,84082	7,48535	6,68457	7,64160	9,58984	0,07324
16,27509	21,2	5,39063	5,68848	5,25391	5,42969	5,25391	7,02637	6,90430	6,97754	7,73926	7,14355	6,06934	6,21582	5,17578	4,82422	5,52734	6,88965	6,37207	6,31836	6,49414	6,75781	5,21484	5,42969	5,00488	4,71680	4,95605	7,04590	6,83105	7,46582	6,66504	7,62207	9,58984	0,07324
16,28343	21,2	5,33691	5,63477	5,19043	5,36621	5,19043	7,01172	6,88965	6,96289	7,71973	7,12891	6,01074	6,16211	5,10254	4,76074	5,46875	6,87988	6,35742	6,29883	6,47461	6,73340	5,16113	5,37109	4,95605	4,65332	4,89746	7,03125	6,81641	7,44629	6,65039	7,60742	9,58984	0,07324
16,29176	21,2	5,28809	5,58105	5,12207	5,31250	5,13672	6,99707	6,87500	6,94336	7,70020	7,11426	5,95215	6,10352	5,03418	4,69727	5,40039	6,86035	6,34277	6,27930	6,45996	6,70898	5,10254	5,31738	4,90234	4,58984	4,84375	7,01660	6,79199	7,42188	6,63086	7,58301	9,58984	0,07324
16,30010	21,2	5,23926	5,52734	5,05859	5,25391	5,07324	6,97754	6,86035	6,92383	7,68066	7,09961	5,88867	6,04004	4,96582	4,63867	5,33691	6,84082	6,32324	6,26465	6,44531	6,68945	5,04883	5,26367	4,84863	4,52637	4,78516	6,99707	6,77734	7,40234	6,61133	7,56348	9,58984	0,07324
16,30843	21,2	5,18066	5,47363	5,00000	5,19531	5,01465	6,96289	6,84570	6,90918	7,66602	7,08008	5,83496	5,98145	4,89258	4,58496	5,27832	6,82129	6,30859	6,24512	6,42578	6,66504	4,99512	5,20508	4,79980	4,46289	4,73145	6,98242	6,76270	7,38281	6,59180	7,54395	9,58496	0,07324
16,31677	21,2	5,12695	5,41992	4,94141	5,13672	4,95605	6,94824	6,83105	6,89453	7,64160	7,06543	5,78613	5,91797	4,82910	4,52637	5,21973	6,80176	6,28418	6,22070	6,41113	6,64551	4,94141	5,15625	4,74609	4,39941	4,67285	6,96289	6,74316	7,36328	6,57715	7,51953	9,58984	0,07324
16,32511	21,2	5,07813	5,36621	4,87793	5,07813	4,90234	6,92871	6,81641	6,87988	7,62695	7,05078	5,72754	5,86426	4,75586	4,46777	5,16113	6,78711	6,26953	6,20117	6,39160	6,62598	4,88770	5,09766	4,69238	4,34082	4,62402	6,94824	6,72363	7,34375	6,55762	7,50488	9,58984	0,07324
18,00003	20,9	6,94336	7,14844	7,02637	6,90430	6,86035	7,62695	7,46094	7,57813	8,36914	7,68555	7,52441	7,73438	7,30957	6,47949	7,18262	7,50000	6,87988	6,83594	7,00195	7,40234	6,70898	6,92383	6,46973	6,60156	6,59668	7,69531	7,40723	8,10059	7,22168	8,25684	9,60938	0,06836
18,00836	20,9	6,90430	7,11914	6,99707	6,87500	6,83594	7,64160	7,46582	7,59766	8,37402	7,69531	7,49023	7,70508	7,26074	6,43066	7,14355	7,51953	6,89453	6,85059	7,02148	7,41699	6,64551	6,87012	6,42090	6,51855	6,53809	7,71484	7,42676	8,11035	7,22656	8,27148	9,60938	0,06836
18,01670	21,0	6,83594	7,05078	6,90918	6,79199	6,75293	7,64648	7,47070	7,60742	8,36914	7,70020	7,42188	7,62207	7,16797	6,33789	7,07520	7,53418	6,89941	6,85547	7,03613	7,44141	6,56250	6,78223	6,34766	6,40625	6,44043	7,73926	7,43652	8,12988	7,23633	8,28613	9,59961	0,06836
18,02504	21,0	6,76758	6,98730	6,84082	6,71875	6,67969	7,66602	7,49023	7,63672	8,39355	7,72949	7,36816	7,56836	7,08984	6,27441	7,02148	7,56348	6,92871	6,87500	7,07520	7,47070	6,50391	6,73340	6,30371	6,34766	6,36719	7,77344	7,47070	8,16406	7,26074	8,32520	9,59961	0,06836
18,03337	21,0	6,72363	6,96777	6,78711	6,68457	6,64063	7,69531	7,51465	7,66602	8,40820	7,75391	7,34863	7,53418	7,03125	6,23535	6,98730	7,59277	6,95801	6,89453	7,09961	7,50000	6,46973	6,69434	6,26953	6,29883	6,31836	7,80762	7,49512	8,18359	7,27539	8,34961	9,59473	0,06836
18,04171	21,0	6,68457	6,93848	6,73828	6,66016	6,61133	7,70996	7,52930	7,68555	8,42285	7,75879	7,30957	7,49512	6,97754	6,20117	6,94336	7,60254	6,97266	6,90430	7,11426	7,51953	6,43555	6,66992	6,23535	6,25000	6,26953	7,81250	7,50488	8,19336	7,28516	8,34473	9,58984	0,06836
18,05004	21,0	6,62598	6,89453	6,66992	6,61621	6,57227	7,71484	7,52930	7,69043	8,41797	7,75879	7,26074	7,44141	6,89453	6,15234	6,88477	7,60254	6,97266	6,89453	7,11426	7,51465	6,37695	6,61133	6,18652	6,18164	6,20117	7,80762	7,50000	8,18359	7,27051	8,33008	9,59473	0,06836
18,05838	21,0	6,55762	6,84082	6,59668	6,55762	6,51367	7,70508	7,51953	7,67578	8,39844	7,75391	7,19238	7,37305	6,80176	6,08398	6,81641	7,58301	6,95801	6,87988	7,10449	7,49512	6,31348	6,54785	6,11816	6,09863	6,12305	7,78320	7,48047	8,15430	7,25586	8,31543	9,59473	0,06836
18,06671	21,0	6,48438	6,78711	6,51855	6,47949	6,43555	7,68555	7,50000	7,65625	8,36914	7,73926	7,12891	7,29492	6,69922	6,00586	6,73828	7,55371	6,93848	6,86035	7,08008	7,46582	6,23535	6,46973	6,04980	6,00586	6,04004	7,75391	7,45117	8,12500	7,23145	8,28125	9,59473	0,06836
18,07505	21,0	6,41113	6,71875	6,42578	6,40137	6,35742	7,66113	7,48047	7,62695	8,33984	7,70996	7,04102	7,20703	6,59180	5,91309	6,65527	7,52441	6,90918	6,82617	7,05078	7,41699	6,14746	6,37695	5,96680	5,90820	5,94238	7,71973	7,42676	8,09570	7,20215	8,25195	9,59473	0,06836
18,08338	21,0	6,32324	6,64063	6,33301	6,31836	6,26465	7,63672	7,45605	7,59277	8,30566	7,68555	6,95313	7,12402	6,47949	5,83008	6,56250	7,49023	6,88477	6,79688	7,02637	7,37793	6,05469	6,28906	5,88379	5,80078	5,83496	7,68066	7,39258	8,06152	7,17285	8,20801	9,58984	0,06836
18,09172	21,0	6,24023	6,56250	6,23535	6,23047	6,17188	7,60742	7,42676	7,55859	8,27148	7,65625	6,87012	7,03125	6,36230	5,72266	6,46484	7,45605	6,86035	6,75781	6,99707	7,33398	5,96191	6,19629	5,79590	5,68359	5,72754	7,64648	7,35840	8,01758	7,14355	8,16895	9,58984	0,06836
18,10005	21,0	6,15234	6,47461	6,13281	6,13281	6,07422	7,57813	7,39746	7,52441	8,23242	7,63184	6,76758	6,93848	6,24512	5,62988	6,36230	7,41699	6,82129	6,72852	6,96289	7,29492	5,86426	6,09375	5,70313	5,56641	5,62012	7,60254	7,32910	7,97852	7,11426	8,12988	9,58496	0,06836
18,10839	21,0	6,06445	6,38184	6,01563	6,03027	5,97168	7,54883	7,37305	7,49023	8,19824	7,60254	6,66992	6,84082	6,11328	5,52734	6,25977	7,37793	6,78711	6,68945	6,92871	7,24609	5,76172	5,98633	5,61035	5,44434	5,50781	7,56836	7,28516	7,94434	7,08008	8,09570	9,58984	0,06836
18,11672	21,0	5,96680	6,29395	5,90820	5,92285	5,86426	7,51465	7,34375	7,45117	8,15918	7,57813	6,56738	6,73828	5,99121	5,41992	6,15234	7,33887	6,75293	6,65039	6,89941	7,20215	5,64941	5,87891	5,51758	5,31738	5,39063	7,53418	7,24609	7,90527	7,04102	8,05176	9,58984	0,06836
18,12506	21,0	5,86914	6,20117	5,79590	5,82031	5,75195	7,48535	7,31445	7,41699	8,09570	7,54395	6,46484	6,63086	5,86426	5,31250	6,04492	7,29980	6,71875	6,61133	6,86523	7,15820	5,55176	5,77148	5,41504	5,19531	5,27344	7,49512	7,21191	7,86621	7,00684	8,01758	9,58984	0,06836
18,13339	21,0	5,78125	6,10352	5,68359	5,71289	5,64453	7,45117	7,28027	7,38281	8,05664	7,51465	6,36230	6,52832	5,73730	5,20508	5,94238	7,26074	6,67969	6,57715	6,83105	7,10938	5,44434	5,65918	5,32227	5,06836	5,15137	7,45117	7,17285	7,82715	6,97266	7,98340	9,58984	0,06836
18,14173	21,1	5,68359	6,01074	5,57129	5,60547	5,53223	7,41699	7,24609	7,34863	8,01758	7,48047	6,25000	6,42090	5,60547	5,09277	5,83496	7,21680	6,64551	6,54297	6,79688	7,05566	5,33691	5,55176	5,22461	4,94141	5,02930	7,41699	7,13379	7,79297	6,92871	7,93945	9,58984	0,06836
18,15006	21,1	5,58594	5,91797	5,45410	5,49805	5,42480	7,38281	7,21680	7,30957	7,93457	7,45117	6,14746	6,31348	5,47363	4,98047	5,72266	7,18262	6,61133	6,50391	6,76270	7,00684	5,23438	5,44922	5,12207	4,80957	4,91211	7,37793	7,09473	7,75391	6,89941	7,90039	9,58984	0,06836
18,15840	21,1	5,48828	5,81543	5,33691	5,38574	5,31738	7,34863	7,18750	7,27051	7,87598	7,42676	6,04004	6,21094	5,34180	4,87305	5,62500	7,14355	6,57227	6,46484	6,72852	6,96289	5,12695	5,34180	5,01953	4,68262	4,79492	7,33887	7,06055	7,71484	6,86523	7,86133	9,58984	0,06836
18,16673	21,1	5,39551	5,72266	5,22461	5,27832	5,20508	7,30957	7,15820	7,23145	7,91504	7,39258	5,93262	6,09863	5,21484	4,76074	5,51270	7,09961	6,53809	6,41602	6,69922	6,91895	5,02441	5,23438	4,92676	4,56543	4,68262	7,29980	7,02637	7,67578	6,83105	7,82227	9,58984	0,06836
18,17507	21,1	5,30762	5,63477	5,11719	5,17578	5,09766	7,27539	7,12402	7,19727	7,86133	7,36328	5,82520	5,99609	5,08789	4,64844	5,40039	7,06055	6,49902	6,38184	6,66016	6,87012	4,92188	5,12695	4,82910	4,44336	4,57520	7,25586	6,99219	7,62695	6,79199	7,78320	9,59473	0,06836
18,18340	21,1	5,20996	5,54199	5,00977	5,07324	4,98535	7,24121	7,08984	7,15820	7,80273	7,32910	5,71777	5,88379	4,96094	4,54102	5,30273	7,01660	6,45996	6,34766	6,62109	6,82129	4,82422	5,02441	4,73145	4,32617	4,45801	7,21680	6,94824	7,58789	6,75293	7,73926	9,58984	0,06836
18,19174	21,1	5,12207	5,45410	4,90234	4,97070	4,87793	7,20703	7,05566	7,11426	7,78320	7,29980	5,62500	5,78613	4,83398	4,43848	5,19531	6,97266	6,42578	6,30859	6,59180	6,76758	4,72168	4,92188	4,63379	4,21387	4,35547	7,17773	6,90430	7,54883	6,70898	7,69531	9,59473	0,06836
18,20008	21,1	5,02930	5,35645	4,79004	4,86816	4,76563	7,17285	7,02637	7,08008	7,68555	7,26563	5,51270	5,67871	4,71680	4,33105	5,08301	6,93359	6,38672	6,26953	6,55273	6,71875	4,62891	4,81445	4,53613	4,10156	4,24316	7,13867	6,86523	7,50488	6,67480	7,65137	9,58984	0,06836
18,20841	21,1	4,93164	5,26855	4,68750	4,77051	4,66309	7,13379	6,99219	7,04102	7,69531	7,23145	5,41992	5,58105	4,59961	4,22363	4,98535	6,89453	6,34766	6,22559	6,51855	6,66016	4,53125	4,71191	4,44336	3,98926	4,14063	7,08984	6,82617	7,46094	6,63574	7,61230	9,58984	0,06836
18,21675	21,1	4,85352	5,18555	4,58008	4,66797	4,55566	7,09473	6,95801	6,99707	7,59766	7,19727	5,31738	5,47852	4,48730	4,12109	4,88281	6,85547	6,30371	6,18652	6,47461	6,60645	4,43359	4,61426	4,35059	3,88184	4,04785	7,04590	6,78223	7,41699	6,59180	7,56836	9,58984	0,06836
18,22508	21,1	4,76074	5,09766	4,47754	4,56543	4,45313	7,05566	6,92383	6,94824	7,57324	7,16309	5,21973	5,37598	4,37500	4,01855	4,78027	6,80664	6,26953	6,14258	6,44043	6,54785	4,34570	4,51660	4,26270	3,77441	3,95020	6,99707	6,73340	7,37305	6,55273	7,51953	9,58984	0,06836
18,23342	21,1	4,67285	5,00488	4,37988	4,46777	4,34570	7,02148	6,88965	6,91406	7,53418	7,12891	5,12207	5,27832	4,26758	3,92090	4,68262	6,76270	6,23535	6,09863	6,39648	6,49414	4,25293	4,41895	4,16992	3,68164	3,85742	6,95801	6,69434	7,32422	6,50879	7,48047	9,58984	0,06836
18,24175	21,1	4,59473	4,90723	4,28711	4,36523	4,25293	6,98242	6,85547	6,87012	7,50977	7,09473	5,02441	5,18555	4,16504	3,82813	4,58496	6,71387	6,18652	6,05957	6,35742	6,43555	4,16016	4,33105	4,08203	3,58398	3,76465	6,91895	6,65039	7,27051	6,46973	7,43164	9,58984	0,06836
18,25009	21,1	4,50684	4,82422	4,18945	4,26758	4,15039	6,93848	6,82129	6,83594	7,39258	7,06543	4,92676	5,09277	4,05762	3,73535	4,49219	6,66992	6,14746	6,02051	6,31836	6,37207	4,07227	4,23828	3,99414	3,49121	3,68164	6,87012	6,60645	7,23145	6,43066	7,38281	9,59473	0,06836
18,25842	21,1	4,42383	4,73145	4,09668	4,17480	4,05762	6,89941	6,78711	6,79688	7,35352	7,02637	4,83398	4,99512	3,95508	3,64746	4,39453	6,62598	6,10840	5,97656	6,27930	6,31348	3,98926	4,14551	3,91113	3,40332	3,59863	6,82617	6,56738	7,17773	6,38672	7,34375	9,59473	0,06836
18,26676	21,1	4,33594	4,64844	4,00391	4,08203	3,96973	6,87012	6,75293	6,74805	7,29980	6,99219	4,74121	4,89746	3,86230	3,55957	4,30176	6,58203	6,06445	5,93750	6,24023	6,25977	3,90137	4,05273	3,82324	3,32031	3,52051	6,78223	6,52832	7,12891	6,34277	7,29004	9,58984	0,06836
18,27509	21,1	4,26270	4,56055	3,91113	3,99902	3,87695	6,83105	6,70898	6,70410	7,27051	6,95801	4,64844	4,80957	3,76953	3,47656	4,21875	6,52832	6,02539	5,88867	6,20117	6,19629	3,82324	3,96973	3,74512	3,23730	3,43750	6,73828	6,47949	7,08984	6,29883	7,24609	9,59473	0,06836
18,28343	21,1	4,17969	4,47754	3,82813	3,91113	3,78418	6,79199	6,67969	6,66016	7,23145	6,92383	4,55566	4,71191	3,67676	3,39355	4,12109	6,48438	5,98145	5,84473	6,15723	6,13770	3,74512	3,88672	3,66699	3,15430	3,35938	6,68945	6,43555	7,03613	6,25488	7,19238	9,59473	0,06836
18,29176	21,1	4,11133	4,39453	3,74023	3,83301	3,70605	6,74805	6,64063	6,62109	7,18750	6,88477	4,46777	4,62402	3,58887	3,32031	4,03320	6,43555	5,94238	5,80078	6,11328	6,07910	3,66699	3,80859	3,58887	3,08105	3,28613	6,64063	6,39160	6,98730	6,21582	7,14844	9,59473	0,06836
18,30010	21,1	4,03809	4,31641	3,65234	3,75000	3,62305	6,71875	6,60156	6,57715	7,16797	6,85059	4,37988	4,54102	3,50586	3,24707	3,95020	6,39160	5,89844	5,75684	6,07422	6,02051	3,59375	3,73047	3,51563	3,01270	3,21777	6,60156	6,34277	6,93848	6,17188	7,10449	9,58984	0,06836
18,30844	21,1	3,96484	4,23340	3,57422	3,67188	3,54004	6,67969	6,56738	6,53809	7,09961	6,81641	4,29688	4,44824	3,42285	3,17383	3,87207	6,34766	5,85938	5,70801	6,03516	5,95703	3,52051	3,65723	3,44238	2,94434	3,15430	6,55762	6,29395	6,89453	6,13281	7,05566	9,59961	0,06836
18,31677	21,1	3,89160	4,15527	3,49609	3,59375	3,47168	6,64063	6,52832	6,49902	7,02637	6,77734	4,21387	4,37012	3,34473	3,11035	3,79395	6,29883	5,81543	5,66406	5,98633	5,89355	3,44727	3,58398	3,36914	2,87598	3,09570	6,50879	6,25488	6,84082	6,08398	7,00684	9,59473	0,06836
18,32511	21,2	3,82813	4,08203	3,41797	3,52539	3,39844	6,59668	6,49902	6,45996	6,97754	6,74316	4,13086	4,28711	3,27148	3,04199	3,72070	6,25488	5,77637	5,61523	5,94727	5,83496	3,38379	3,51074	3,30078	2,81250	3,03223	6,46484	6,21582	6,79688	6,04004	6,96289	9,59473	0,06836
20,00003	21,1	7,01172	7,22656	7,13379	6,95313	6,89453	7,69531	7,53906	7,64648	8,42773	7,76367	7,59766	7,81738	7,40234	6,52344	7,26074	7,55859	6,95313	6,91406	7,06543	7,47070	6,74316	6,95801	6,53320	6,66016	6,58203	7,77344	7,45605	8,16895	7,27539	8,33984	9,61914	0,06836
20,00837	21,1	6,98242	7,21191	7,11914	6,95313	6,88477	7,70996	7,55371	7,68555	8,44727	7,78320	7,57813	7,79297	7,37793	6,50391	7,24121	7,58789	6,97266	6,93359	7,09473	7,51953	6,72363	6,94336	6,50879	6,62598	6,56250	7,80273	7,50000	8,20313	7,29492	8,38867	9,61914	0,06836
20,01670	21,1	6,94336	7,17773	7,06055	6,89453	6,85059	7,73438	7,57813	7,71484	8,46191	7,79297	7,52441	7,74414	7,30469	6,44531	7,16797	7,61230	7,00195	6,93359	7,11914	7,56348	6,64551	6,87500	6,45508	6,52832	6,47461	7,82715	7,51953	8,22266	7,30957	8,38379	9,60938	0,06836
20,02504	21,2	6,87988	7,11426	6,98730	6,83594	6,76758	7,75879	7,59277	7,75391	8,47656	7,82227	7,46582	7,67578	7,25098	6,37207	7,13867	7,65625	7,03613	6,95801	7,15332	7,58789	6,58203	6,80664	6,40625	6,44531	6,38672	7,87109	7,55371	8,25195	7,34375	8,43262	9,60938	0,06836
20,03337	21,2	6,85547	7,09473	6,92871	6,78711	6,72363	7,79297	7,62207	7,77832	8,50586	7,84668	7,42676	7,63672	7,19727	6,33789	7,10938	7,69531	7,05566	6,97754	7,17773	7,61719	6,52344	6,72852	6,36719	6,38672	6,31836	7,89551	7,58301	8,28125	7,35352	8,44727	9,61426	0,06836
20,04171	21,2	6,79688	7,05566	6,87012	6,75293	6,68945	7,80762	7,63672	7,80273	8,51074	7,85156	7,39746	7,58789	7,13379	6,29395	7,06055	7,70020	7,07520	6,98242	7,19238	7,63184	6,48438	6,71387	6,32813	6,31836	6,27930	7,90527	7,63672	8,28613	7,36328	8,45703	9,61426	0,06836
20,05004	21,2	6,75293	7,02148	6,80176	6,70410	6,64063	7,81250	7,63672	7,80762	8,48633	7,85156	7,34863	7,54395	7,06543	6,25000	7,01172	7,69531	7,07520	6,97754	7,19238	7,62207	6,42578	6,65039	6,27441	6,25488	6,20117	7,90039	7,57813	8,28125	7,35352	8,44238	9,60938	0,06836
20,05838	21,2	6,66992	6,96289	6,71875	6,64063	6,58691	7,80762	7,61719	7,79297	8,47656	7,84180	7,27539	7,47559	6,98730	6,18652	6,94824	7,68066	7,05566	6,96289	7,17773	7,59277	6,35254	6,57715	6,21094	6,16699	6,11328	7,88086	7,55859	8,24219	7,33398	8,41309	9,58984	0,06836
