05.07.2016	13:45:00
h	°C	1	2	3	4
18,00559	26,6	6,60156	7,28027	7,63672	8,06152
18,00837	26,6	6,55273	7,22656	7,58789	8,02246
18,01114	26,6	6,48438	7,16797	7,54883	8,01270
18,01392	26,6	6,36719	7,06055	7,47070	7,97852
18,01670	26,5	6,27930	6,98242	7,40234	7,94922
18,01948	26,5	6,14258	6,89453	7,33887	7,93945
18,02226	26,4	6,02539	6,78223	7,24609	7,91016
18,02504	26,4	5,86914	6,66504	7,14844	7,87598
18,02782	26,4	5,73242	6,55273	7,05078	7,84180
18,03060	26,3	5,58105	6,42578	6,95313	7,81738
18,03338	26,3	5,41016	6,31836	6,86523	7,78320
18,03616	26,2	5,27344	6,20605	6,78711	7,77344
18,03894	26,2	5,12695	6,09375	6,68945	7,74414
18,04172	26,2	4,99023	5,99121	6,62109	7,72949
18,04450	26,2	4,85840	5,90332	6,55273	7,70508
18,04728	26,1	4,73633	5,82031	6,48438	7,69531
18,05006	26,1	4,62891	5,73242	6,42578	7,67578
18,05284	26,1	4,51172	5,64453	6,37695	7,64648
18,05562	26,0	4,41895	5,58594	6,32813	7,63672
18,05840	26,0	4,32129	5,50781	6,26953	7,62695
18,06118	26,0	4,20410	5,44434	6,21582	7,60742
18,06396	26,0	4,11621	5,39063	6,16699	7,59277
18,06674	26,0	4,02832	5,30273	6,11328	7,57813
18,06952	25,9	3,91602	5,24414	6,07422	7,57324
18,07230	25,9	3,83789	5,18555	6,02539	7,54883
18,07508	25,9	3,74023	5,10742	5,96680	7,53418
18,07786	25,9	3,64258	5,05859	5,93750	7,51953
18,08064	25,9	3,56445	5,00977	5,89844	7,50488
18,08342	25,8	3,54980	4,94629	5,85938	7,49023
18,08620	25,8	3,37891	4,88281	5,81055	7,48047
18,08898	25,8	3,43750	4,82422	5,77148	7,47070
18,09176	25,8	3,48633	4,75586	5,72266	7,44629
18,09454	25,8	3,47656	4,66797	5,66895	7,43164
18,09732	25,8	3,42773	4,60449	5,62500	7,42188
18,10010	25,8	3,38867	4,53125	5,57617	7,41211
18,10288	25,7	3,38867	4,46289	5,52734	7,39258
18,10566	25,7	3,37891	4,39453	5,48340	7,38281
18,10844	25,7	3,33984	4,31641	5,44434	7,38281
18,11122	25,7	3,31543	4,25293	5,41016	7,37305
18,11400	25,7	3,29590	4,19922	5,34668	7,34863
18,11678	25,7	3,27148	4,18945	5,29785	7,33398
18,11956	25,7	3,26172	4,12598	5,26367	7,32422
18,12234	25,7	3,25195	3,97461	5,22461	7,31445
18,12512	25,7	3,22754	3,99414	5,18555	7,30469
18,12790	25,6	3,19336	3,99414	5,15137	7,29492
18,13068	25,6	3,17383	3,95508	5,12695	7,30469
18,13346	25,7	3,14941	3,93555	5,07813	7,27539
18,13624	25,6	3,13477	3,94531	5,04883	7,26563
18,13902	25,6	3,11523	3,94531	5,02930	7,26563
18,14180	25,6	3,10059	3,92578	5,02441	7,24609
18,14458	25,6	3,09570	3,90625	5,05371	7,22168
18,14736	25,6	3,07617	3,90625	4,99023	7,20703
18,15014	25,6	3,06152	3,91602	4,98047	7,20703
18,15292	25,6	3,04688	3,91113	5,02930	7,20703
18,15570	25,6	3,01758	3,91113	5,09766	7,20703
18,15848	25,6	2,99805	3,89648	5,10742	7,19238
18,16126	25,6	2,98340	3,89160	5,13672	7,18750
18,16404	25,5	2,96875	3,91113	5,20020	7,18750
18,16682	25,6	2,95898	3,90625	5,25879	7,17285
18,16960	25,6	2,93945	3,90137	5,30273	7,15820
18,17238	25,5	2,91504	3,91113	5,35645	7,14844
18,17516	25,5	2,90039	3,90625	5,39551	7,14355
18,17794	25,5	2,89063	3,90625	5,44922	7,12891
18,18072	25,5	2,88086	3,90137	5,48828	7,11914
18,18350	25,5	2,85156	3,90137	5,54199	7,11914
18,18628	25,5	2,82715	3,90625	5,58594	7,10938
18,18906	25,5	2,81250	3,90137	5,63965	7,09961
18,19184	25,5	2,80273	3,91602	5,67871	7,08984
18,19462	25,5	2,80273	3,92578	5,72266	7,08984
18,19740	25,5	2,77344	3,93555	5,75684	7,07520
18,20018	25,4	2,74902	3,91602	5,76172	7,06055
18,20296	25,4	2,75879	3,93555	5,76660	7,06055
18,20574	25,5	2,73438	3,93555	5,78125	7,05078
18,20852	25,5	2,70508	3,93555	5,81055	7,06543
18,21130	25,4	2,68066	3,92578	5,79102	7,06543
18,21408	25,4	2,68066	3,92090	5,77148	7,04590
18,21686	25,4	2,67090	3,93555	5,75195	7,02148
18,21964	25,4	2,65625	3,95508	5,74707	7,02148
18,22242	25,4	2,63672	3,97461	5,74707	7,01660
18,22520	25,4	2,62695	3,96484	5,72754	7,02148
18,22798	25,4	2,61719	3,95508	5,70313	7,00195
18,23076	25,4	2,61230	3,96484	5,69824	6,97754
18,23354	25,4	2,59766	3,95508	5,70313	6,98242
18,23632	25,4	2,57324	3,95508	5,69336	6,98730
18,23910	25,4	2,54395	3,98438	5,67383	6,96289
18,24188	25,4	2,54883	3,97461	5,66406	6,95313
18,24466	25,4	2,55371	3,98438	5,66895	6,95801
18,24744	25,4	2,53906	3,98438	5,66895	6,94336
18,25022	25,4	2,51465	3,98438	5,66406	6,94336
18,25300	25,4	2,49512	3,99414	5,67383	6,93359
18,25578	25,3	2,49512	4,00391	5,67871	6,92871
18,25856	25,3	2,49023	4,01367	5,66895	6,91895
18,26134	25,4	2,47070	4,00879	5,66895	6,91895
18,26412	25,4	2,45605	4,01367	5,65430	6,91406
18,26690	25,4	2,45117	4,03320	5,64941	6,89453
18,26968	25,3	2,43652	4,04785	5,65430	6,90430
18,27246	25,3	2,42676	4,04297	5,66895	6,90430
18,27524	25,4	2,42676	4,03809	5,65918	6,88477
18,27802	25,3	2,41699	4,05762	5,65430	6,87500
18,28080	25,4	2,40234	4,06250	5,64453	6,87500
18,28358	25,3	2,39258	4,07227	5,64453	6,86523
18,28636	25,3	2,37305	4,08203	5,64941	6,84570
18,28914	25,3	2,36816	4,09668	5,63477	6,83594
18,29192	25,3	2,36328	4,09180	5,63965	6,83594
18,29470	25,3	2,34863	4,11133	5,63477	6,83105
18,29748	25,3	2,34375	4,12598	5,62500	6,81641
18,30026	25,3	2,34375	4,14063	5,62500	6,81152
18,30304	25,3	2,32422	4,16504	5,63477	6,81641
18,30582	25,3	2,31445	4,17969	5,62988	6,80664
18,30860	25,3	2,31445	4,18457	5,62988	6,81152
18,31138	25,3	2,30469	4,20410	5,62500	6,79688
18,31416	25,3	2,28027	4,20898	5,62500	6,78223
18,31694	25,3	2,26563	4,23828	5,62500	6,77734
18,31972	25,3	2,27539	4,25781	5,62988	6,78223
18,32250	25,3	2,27539	4,25781	5,62500	6,76758
18,32528	25,3	2,26074	4,26270	5,63477	6,76758
18,32806	25,3	2,24609	4,27734	5,62012	6,74805
18,33084	25,3	2,24121	4,29688	5,62012	6,73828
20,00003	26,6	6,73340	7,34375	7,71484	8,12500
20,00281	26,6	6,68945	7,34375	7,69531	8,09570
20,00559	26,6	6,64063	7,29492	7,65625	8,08105
20,00837	26,6	6,58203	7,24121	7,59277	8,04688
20,01115	26,5	6,52344	7,17773	7,51465	8,00781
20,01392	26,5	6,43555	7,09961	7,44629	7,98340
20,01670	26,5	6,33301	7,01172	7,36328	7,95898
20,01948	26,4	6,23047	6,91895	7,27539	7,91992
20,02226	26,4	6,10352	6,79688	7,16797	7,88086
20,02504	26,3	5,96680	6,67480	7,05078	7,83691
20,02782	26,3	5,84961	6,55273	6,93359	7,79297
20,03060	26,2	5,69336	6,41602	6,81641	7,76367
20,03338	26,2	5,53711	6,26953	6,66992	7,71484
20,03616	26,2	5,37598	6,13281	6,56250	7,68066
20,03894	26,2	5,20020	5,99121	6,43555	7,65625
20,04172	26,1	5,04395	5,85938	6,31836	7,61230
20,04450	26,0	4,89258	5,75195	6,21094	7,58301
20,04728	26,0	4,72656	5,60547	6,10840	7,55859
20,05006	26,0	4,57031	5,47363	5,99121	7,52930
20,05284	26,0	4,42871	5,35156	5,89844	7,50488
20,05562	26,0	4,29688	5,25391	5,81055	7,48047
20,05840	25,9	4,16504	5,16602	5,72266	7,46094
20,06118	25,9	4,02344	5,04883	5,63965	7,44141
20,06396	25,9	3,89648	4,93652	5,54199	7,40234
20,06674	25,8	3,75977	4,83887	5,45410	7,38770
20,06952	25,8	3,64258	4,74609	5,38086	7,36328
20,07230	25,8	3,52051	4,65820	5,30762	7,35352
20,07508	25,8	3,42773	4,57031	5,21484	7,33398
20,07786	25,8	3,45703	4,47754	5,14160	7,31445
20,08064	25,8	3,26660	4,37500	5,05859	7,29004
20,08342	25,7	3,40820	4,26758	4,97559	7,25586
20,08620	25,7	3,51074	4,16992	4,87305	7,22168
20,08898	25,7	3,49121	4,09180	4,79980	7,21680
20,09176	25,7	3,43750	4,06738	4,72168	7,18750
20,09454	25,6	3,40332	4,11621	4,64355	7,17285
20,09732	25,6	3,40820	3,82813	4,58496	7,14844
20,10010	25,6	3,37891	3,91113	4,53613	7,13379
20,10288	25,6	3,35938	3,93066	4,60449	7,09961
20,10566	25,6	3,34961	3,89648	4,43848	7,06543
20,10844	25,6	3,33008	3,82813	4,42383	7,05078
20,11122	25,6	3,31055	3,87695	4,47266	7,03125
20,11400	25,6	3,30566	3,88672	4,52148	7,02148
20,11678	25,6	3,30078	3,84277	4,45313	6,99219
20,11956	25,5	3,27148	3,79883	4,47266	6,96289
20,12234	25,5	3,23730	3,80371	4,53125	6,95801
20,12512	25,5	3,21289	3,81836	4,54590	6,92871
20,12790	25,5	3,19824	3,80371	4,53613	6,91895
20,13068	25,5	3,19336	3,77930	4,56055	6,90430
20,13346	25,5	3,17383	3,77930	4,59473	6,87500
20,13624	25,5	3,14941	3,78906	4,61426	6,86035
20,13902	25,5	3,13477	3,78906	4,62891	6,85547
20,14180	25,5	3,11523	3,76953	4,65820	6,82617
20,14458	25,5	3,09082	3,77930	4,70703	6,80664
20,14736	25,4	3,07129	3,77930	4,73145	6,80664
20,15014	25,4	3,05664	3,77930	4,73145	6,79688
20,15292	25,4	3,04199	3,75977	4,75586	6,76758
20,15570	25,4	3,03223	3,75977	4,79492	6,75293
20,15848	25,4	3,01758	3,76953	4,82422	6,73340
20,16126	25,4	2,99805	3,77441	4,84375	6,70898
20,16404	25,4	2,96875	3,76465	4,86816	6,68945
20,16682	25,4	2,94922	3,75977	4,89258	6,67969
20,16960	25,4	2,92969	3,75000	4,92676	6,66016
20,17238	25,4	2,92480	3,76465	4,94629	6,64551
20,17516	25,4	2,91016	3,75977	4,96094	6,64063
20,17794	25,3	2,89063	3,75977	5,00000	6,62109
20,18072	25,3	2,87598	3,75000	5,01465	6,62109
20,18350	25,3	2,86133	3,76953	5,02930	6,60156
20,18628	25,3	2,84180	3,75977	5,02930	6,58203
20,18906	25,3	2,82227	3,75977	5,01953	6,56250
20,19184	25,3	2,82715	3,75000	5,01465	6,54297
20,19462	25,3	2,80273	3,75977	5,00977	6,53320
20,19740	25,3	2,78320	3,75000	4,99023	6,51367
20,20018	25,3	2,76367	3,75977	4,98047	6,50391
20,20296	25,3	2,75879	3,76953	4,96094	6,48926
20,20574	25,3	2,75879	3,76953	4,94629	6,48438
20,20852	25,3	2,74414	3,77930	4,93652	6,47461
20,21130	25,3	2,72461	3,76953	4,91699	6,45508
20,21408	25,2	2,70508	3,78418	4,91211	6,44531
20,21686	25,3	2,69531	3,78906	4,91211	6,44043
20,21964	25,2	2,69043	3,79883	4,89258	6,41602
20,22242	25,3	2,68555	3,79883	4,88281	6,39648
20,22520	25,3	2,66602	3,79883	4,89258	6,39648
20,22798	25,3	2,64160	3,80371	4,88281	6,37695
20,23076	25,2	2,63184	3,81348	4,87305	6,36719
20,23354	25,3	2,63672	3,81836	4,86328	6,34766
20,23632	25,2	2,62695	3,81348	4,86328	6,33789
20,23910	25,2	2,61719	3,81836	4,85840	6,32813
20,24188	25,2	2,58789	3,84277	4,84375	6,31836
20,24466	25,3	2,57324	3,85254	4,85352	6,29883
20,24744	25,3	2,58789	3,85254	4,84375	6,28906
20,25022	25,3	2,58789	3,85742	4,82910	6,26953
20,25300	25,2	2,57813	3,86719	4,83398	6,27441
20,25578	25,2	2,55371	3,89160	4,83398	6,25977
20,25856	25,2	2,53418	3,89648	4,82422	6,24023
20,26134	25,3	2,52930	3,90625	4,83398	6,23047
20,26412	25,2	2,52930	3,93066	4,82910	6,22070
20,26690	25,3	2,53906	3,93066	4,81445	6,21094
20,26968	25,2	2,51953	3,95508	4,80469	6,19141
20,27246	25,2	2,49023	3,96484	4,79492	6,18652
20,27524	25,2	2,48047	3,98926	4,78516	6,15234
20,27802	25,2	2,49023	4,00391	4,78516	6,14258
20,28080	25,2	2,49023	4,02344	4,77539	6,13281
20,28358	25,2	2,47070	4,03320	4,77051	6,12305
20,28636	25,2	2,45117	4,05273	4,76563	6,11328
20,28914	25,2	2,45117	4,05273	4,76074	6,09375
20,29192	25,2	2,44629	4,05273	4,76074	6,09375
20,29470	25,2	2,44629	4,05762	4,75586	6,07910
20,29748	25,2	2,43164	4,04785	4,74121	6,05469
20,30026	25,2	2,41211	4,04297	4,73633	6,04492
20,30304	25,2	2,42188	4,02832	4,73145	6,03027
20,30582	25,2	2,41211	4,02344	4,73633	6,01563
20,30860	25,2	2,39746	4,01367	4,72656	6,00098
20,31138	25,2	2,37793	3,99902	4,70703	5,99609
20,31416	25,2	2,36328	3,99414	4,69727	5,98145
20,31694	25,2	2,38281	3,98438	4,70215	5,97656
20,31972	25,2	2,38281	3,97461	4,69727	5,96191
20,32250	25,2	2,35840	3,96484	4,69727	5,94238
20,32528	25,2	2,34863	3,96973	4,69727	5,93750
20,32806	25,2	2,33398	3,96484	4,68750	5,92773
20,33084	25,2	2,32422	3,94531	4,68262	5,91797
22,00003	26,6	6,73340	7,37305	7,71973	8,14453
22,00281	26,6	6,72363	7,36328	7,70508	8,12500
22,00559	26,6	6,67480	7,33398	7,65625	8,10547
22,00837	26,6	6,63086	7,30469	7,62695	8,08594
22,01115	26,5	6,59180	7,25586	7,56348	8,06152
22,01393	26,5	6,53320	7,20703	7,50000	8,03223
22,01671	26,4	6,48926	7,15820	7,44141	7,99805
22,01949	26,4	6,40137	7,10449	7,37305	7,96875
22,02227	26,4	6,32813	7,04102	7,30469	7,93945
22,02505	26,3	6,24023	6,97754	7,22656	7,90039
22,02783	26,2	6,14258	6,89453	7,11914	7,86133
22,03061	26,2	6,02539	6,80176	7,02148	7,82227
22,03339	26,2	5,92773	6,71875	6,90430	7,78320
22,03617	26,1	5,81543	6,62598	6,79199	7,73926
22,03895	26,1	5,71289	6,51367	6,70410	7,70508
22,04173	26,1	5,58594	6,44531	6,59180	7,67090
22,04451	26,0	5,46387	6,35742	6,49414	7,63184
22,04729	26,0	5,35156	6,25488	6,38184	7,59766
22,05007	26,0	5,24902	6,15723	6,27930	7,58789
22,05285	26,0	5,11719	6,06445	6,18164	7,55859
22,05563	26,0	5,00000	5,96680	6,08398	7,53418
22,05841	25,9	4,89746	5,88379	5,99609	7,50977
22,06119	25,8	4,77051	5,79102	5,89355	7,47559
22,06397	25,8	4,68262	5,69824	5,81055	7,46094
22,06675	25,8	4,56543	5,61523	5,71289	7,43164
22,06953	25,8	4,47266	5,54199	5,63477	7,40723
22,07231	25,8	4,38477	5,45898	5,55664	7,38281
22,07509	25,7	4,27734	5,37598	5,45898	7,35352
22,07787	25,7	4,16992	5,30273	5,38086	7,32910
22,08065	25,7	4,07227	5,24414	5,29297	7,30469
22,08343	25,7	3,96484	5,15137	5,21484	7,28516
22,08621	25,7	3,84766	5,07813	5,13672	7,26563
22,08899	25,6	3,74023	5,00488	5,05371	7,25098
22,09177	25,6	3,64258	4,91699	4,97559	7,21191
22,09455	25,6	3,55469	4,84863	4,90234	7,19727
22,09733	25,6	3,55469	4,78516	4,83887	7,16797
22,10011	25,6	3,54492	4,71680	4,77539	7,15820
22,10289	25,6	3,63281	4,64844	4,73633	7,12891
22,10567	25,6	3,72070	4,58008	4,78027	7,11914
22,10845	25,5	3,75000	4,51172	4,78516	7,09961
22,11123	25,5	3,75977	4,43359	4,66309	7,07520
22,11401	25,5	3,72559	4,37500	4,70703	7,06055
22,11679	25,5	3,69141	4,32617	4,79492	7,05078
22,11957	25,5	3,67676	4,28223	4,76563	7,02148
22,12235	25,5	3,69629	4,28711	4,75586	7,00195
22,12513	25,4	3,71094	4,42383	4,81445	6,97266
22,12791	25,4	3,71094	4,23828	4,87793	6,96289
22,13069	25,4	3,72070	4,32129	4,87793	6,94336
22,13347	25,4	3,70117	4,36523	4,87793	6,92871
22,13625	25,4	3,69629	4,41406	4,95117	6,91406
22,13903	25,4	3,68652	4,33105	5,01465	6,89453
22,14181	25,4	3,70117	4,35547	5,03906	6,87988
22,14459	25,4	3,70117	4,42383	5,05859	6,86523
22,14737	25,4	3,70117	4,47266	5,11230	6,84570
22,15015	25,4	3,70117	4,46289	5,16602	6,84082
22,15293	25,4	3,68652	4,46289	5,21484	6,82617
22,15571	25,4	3,68164	4,48730	5,23438	6,81641
22,15849	25,4	3,68652	4,51660	5,28320	6,79199
22,16127	25,4	3,71094	4,55078	5,34180	6,76758
22,16405	25,4	3,71094	4,55078	5,38086	6,77246
22,16683	25,4	3,70117	4,57520	5,41504	6,74316
22,16961	25,4	3,71094	4,58496	5,45410	6,73340
22,17239	25,4	3,71582	4,60938	5,48828	6,70898
22,17517	25,4	3,73047	4,65332	5,53711	6,69922
22,17795	25,4	3,75000	4,66309	5,53223	6,68945
22,18073	25,3	3,75977	4,68750	5,54688	6,66504
22,18351	25,3	3,75488	4,69727	5,54688	6,65527
22,18629	25,3	3,75488	4,71680	5,54199	6,64063
22,18907	25,3	3,77441	4,72656	5,52246	6,62109
22,19185	25,3	3,79883	4,77539	5,50781	6,62109
22,19463	25,3	3,83301	4,80469	5,48828	6,61133
22,19741	25,3	3,86719	4,85352	5,46387	6,58691
22,20019	25,3	3,88672	4,90234	5,46387	6,57715
22,20297	25,3	3,90625	4,95117	5,44922	6,56738
22,20575	25,3	3,90625	4,99023	5,44434	6,55273
22,20853	25,3	3,91602	5,03418	5,43457	6,53809
22,21131	25,3	3,92578	5,08789	5,42969	6,52344
22,21409	25,2	3,91602	5,14648	5,40039	6,51367
22,21687	25,2	3,91113	5,19531	5,40527	6,51367
22,21965	25,3	3,89160	5,23926	5,41504	6,49414
22,22243	25,3	3,87695	5,26367	5,40527	6,48438
22,22521	25,3	3,86230	5,28809	5,40039	6,46973
22,22799	25,3	3,84766	5,28809	5,40527	6,45508
22,23077	25,2	3,83789	5,29297	5,39551	6,44043
22,23355	25,2	3,82324	5,29297	5,38574	6,44531
22,23633	25,2	3,80859	5,29297	5,38086	6,42090
22,23911	25,2	3,80371	5,29297	5,37109	6,40625
22,24189	25,2	3,80859	5,28809	5,35645	6,39648
22,24467	25,2	3,79883	5,28320	5,34668	6,38184
22,24745	25,2	3,78906	5,28320	5,35156	6,37695
22,25023	25,2	3,79395	5,28320	5,35156	6,35254
22,25301	25,2	3,79395	5,26367	5,35156	6,34766
22,25579	25,2	3,78906	5,27344	5,34180	6,33789
22,25857	25,2	3,77930	5,26367	5,33691	6,31836
22,26135	25,2	3,77930	5,25879	5,32715	6,30371
22,26413	25,2	3,76953	5,25391	5,32715	6,29883
22,26691	25,2	3,76465	5,24902	5,33203	6,28906
22,26969	25,2	3,75977	5,25391	5,32715	6,27930
22,27247	25,2	3,75000	5,24902	5,32227	6,26953
22,27525	25,2	3,75000	5,23926	5,31250	6,25977
22,27803	25,2	3,73535	5,22461	5,30273	6,24023
22,28081	25,2	3,72070	5,21484	5,29785	6,23047
22,28359	25,2	3,72070	5,22461	5,28809	6,22070
22,28637	25,2	3,71094	5,22461	5,28320	6,21094
22,28915	25,2	3,70117	5,22949	5,26367	6,20605
22,29193	25,2	3,68652	5,21484	5,26367	6,19141
22,29471	25,2	3,68164	5,20508	5,24902	6,17676
22,29749	25,2	3,67188	5,20508	5,23926	6,16211
22,30027	25,2	3,66699	5,20508	5,23926	6,15234
22,30305	25,2	3,66211	5,20508	5,23438	6,14258
22,30583	25,2	3,64746	5,19531	5,21973	6,13281
22,30861	25,2	3,64258	5,19531	5,20996	6,12305
22,31139	25,2	3,63770	5,20508	5,20508	6,11328
22,31417	25,2	3,63281	5,18555	5,20508	6,12305
22,31695	25,2	3,62793	5,18066	5,20020	6,11328
22,31973	25,2	3,60840	5,17090	5,19043	6,09375
22,32251	25,2	3,59863	5,17090	5,17578	6,07910
22,32529	25,2	3,59375	5,17090	5,16602	6,07422
22,32807	25,2	3,59375	5,16602	5,16602	6,05957
22,33085	25,2	3,58887	5,15625	5,15137	6,04492
24,00004	26,7	6,76758	7,40723	7,73438	8,16406
24,00281	26,7	6,75293	7,40234	7,71973	8,14453
24,00559	26,6	6,68945	7,35840	7,68555	8,13477
24,00838	26,6	6,66992	7,34375	7,65625	8,11523
24,01116	26,6	6,63574	7,31445	7,61719	8,09082
24,01394	26,6	6,62109	7,30469	7,58301	8,07617
24,01672	26,5	6,57715	7,28027	7,52441	8,03223
24,01950	26,4	6,52344	7,22656	7,47070	8,01270
24,02228	26,4	6,46484	7,20703	7,43164	7,98828
24,02506	26,3	6,40625	7,16797	7,36816	7,93945
24,02784	26,3	6,34277	7,11914	7,29492	7,91992
24,03062	26,3	6,26953	7,08496	7,22656	7,88574
24,03340	26,2	6,19141	7,03613	7,15332	7,85645
24,03618	26,2	6,09375	6,95313	7,08496	7,83203
24,03895	26,2	6,00098	6,89453	7,01172	7,81250
24,04174	26,1	5,91309	6,83105	6,92383	7,76367
24,04451	26,1	5,80566	6,75781	6,83594	7,73438
24,04730	26,0	5,72266	6,69434	6,75781	7,70508
24,05008	26,0	5,63965	6,63086	6,66016	7,67578
24,05285	26,0	5,55664	6,56250	6,57715	7,65137
24,05564	26,0	5,46387	6,50879	6,49902	7,62695
24,05841	26,0	5,37598	6,42578	6,41113	7,59277
24,06120	25,9	5,29785	6,35254	6,33301	7,57324
24,06398	25,9	5,20996	6,28906	6,25488	7,54883
24,06676	25,9	5,13184	6,23047	6,18164	7,52930
24,06954	25,8	5,05371	6,17188	6,10840	7,50488
24,07232	25,8	4,98047	6,10352	6,03027	7,49512
24,07510	25,8	4,91211	6,04004	5,95703	7,46582
24,07788	25,8	4,84375	5,98633	5,87402	7,42676
24,08066	25,8	4,78027	5,94238	5,80078	7,39258
24,08344	25,7	4,71680	5,89844	5,73242	7,38281
24,08622	25,7	4,65820	5,85938	5,66406	7,36816
24,08900	25,7	4,59473	5,79590	5,60547	7,34863
24,09178	25,7	4,53125	5,74219	5,53711	7,32422
24,09456	25,7	4,48242	5,70313	5,46875	7,32422
24,09733	25,7	4,43359	5,65430	5,39063	7,29004
24,10012	25,6	4,39453	5,62012	5,32227	7,27539
24,10289	25,6	4,34570	5,58594	5,26367	7,25586
24,10568	25,6	4,30176	5,55664	5,20508	7,23633
24,10846	25,6	4,24805	5,52734	5,14648	7,22168
24,11124	25,6	4,20898	5,49805	5,08789	7,21191
24,11402	25,6	4,17969	5,48340	5,02930	7,17773
24,11679	25,6	4,13086	5,44434	4,99023	7,16309
24,11958	25,6	4,09180	5,41992	4,94629	7,15820
24,12235	25,6	4,05762	5,40039	4,90723	7,13867
24,12514	25,6	4,02832	5,38086	4,86816	7,10938
24,12792	25,5	3,99902	5,35156	4,87793	7,09961
24,13070	25,6	3,96973	5,33203	4,99023	7,08496
24,13348	25,5	3,94531	5,30273	4,92188	7,06543
24,13626	25,5	3,92578	5,29785	4,95117	7,05078
24,13904	25,5	3,90625	5,27344	5,01465	7,04102
24,14182	25,5	3,89648	5,26367	5,14648	7,03125
24,14460	25,5	3,89648	5,26367	5,11230	7,01172
24,14738	25,5	3,89648	5,24902	5,11719	6,99219
24,15016	25,5	3,91602	5,24414	5,21484	6,98242
24,15294	25,5	3,94531	5,23438	5,32227	6,99219
24,15572	25,5	3,99902	5,24414	5,37109	6,96289
24,15850	25,5	4,09180	5,25879	5,41016	6,95801
24,16128	25,5	4,16992	5,24902	5,46387	6,95313
24,16406	25,5	4,26758	5,24414	5,54199	6,94336
24,16684	25,4	4,37012	5,26367	5,62988	6,91895
24,16962	25,4	4,46289	5,26367	5,68359	6,90430
24,17240	25,5	4,53613	5,27344	5,72754	6,87500
24,17518	25,4	4,59961	5,29297	5,78125	6,87012
24,17796	25,4	4,66797	5,32227	5,86914	6,87500
24,18073	25,4	4,73633	5,35156	5,92285	6,86523
24,18352	25,5	4,76563	5,37598	5,96680	6,85547
24,18630	25,4	4,79492	5,39551	5,99121	6,83105
24,18908	25,4	4,82422	5,41992	6,01563	6,82617
24,19186	25,4	4,85352	5,45410	6,04004	6,81641
24,19464	25,4	4,86328	5,48340	6,04980	6,80664
24,19742	25,4	4,85840	5,50293	6,05469	6,79688
24,20020	25,4	4,86328	5,52246	6,06445	6,78711
24,20298	25,4	4,85840	5,55176	6,05957	6,78223
24,20576	25,4	4,85840	5,58594	6,05469	6,76758
24,20854	25,4	4,85840	5,62012	6,04492	6,75781
24,21132	25,4	4,85352	5,64941	6,05957	6,73828
24,21410	25,4	4,85352	5,68359	6,04980	6,73340
24,21688	25,4	4,84863	5,70801	6,03516	6,72852
24,21966	25,4	4,82910	5,72754	6,03516	6,70898
24,22244	25,4	4,82910	5,74219	6,00586	6,69922
24,22522	25,4	4,81934	5,77148	6,02539	6,67969
24,22800	25,4	4,81445	5,80566	6,02539	6,66992
24,23078	25,4	4,80469	5,83984	6,02539	6,67969
24,23356	25,4	4,79004	5,84473	6,00586	6,65039
24,23634	25,4	4,78516	5,84961	5,99609	6,64063
24,23912	25,4	4,77539	5,87402	5,98145	6,63574
24,24190	25,3	4,77539	5,90820	5,98633	6,62598
24,24468	25,3	4,76563	5,93750	5,98145	6,62598
24,24746	25,3	4,74609	5,92773	5,97168	6,62109
24,25024	25,3	4,73633	5,93262	5,96680	6,60156
24,25302	25,3	4,72656	5,94238	5,96680	6,59180
24,25580	25,3	4,72168	5,95703	5,96680	6,58203
24,25858	25,3	4,71680	5,97168	5,95703	6,57227
24,26136	25,3	4,70703	5,98145	5,95703	6,56250
24,26414	25,3	4,69727	5,98633	5,95215	6,54785
24,26692	25,3	4,70215	5,99121	5,94727	6,54297
24,26970	25,3	4,67773	5,99121	5,93750	6,52344
24,27248	25,3	4,66797	5,99121	5,93262	6,51367
24,27526	25,3	4,65820	5,99609	5,92773	6,50391
24,27804	25,3	4,64844	5,99609	5,93750	6,50879
24,28082	25,3	4,63867	6,00586	5,92285	6,49414
24,28360	25,3	4,63867	6,00098	5,90820	6,47949
24,28638	25,3	4,62891	5,98145	5,88379	6,45996
24,28916	25,3	4,61914	5,99121	5,86914	6,45508
24,29194	25,3	4,60938	5,99121	5,87891	6,44531
24,29472	25,3	4,59473	5,99121	5,88867	6,44531
24,29750	25,3	4,58008	5,97656	5,85449	6,43066
24,30028	25,3	4,58008	5,97168	5,84473	6,42090
24,30306	25,3	4,57031	5,97656	5,83008	6,40625
24,30584	25,3	4,57520	5,97656	5,83008	6,39648
24,30862	25,3	4,56055	5,98633	5,83008	6,39648
24,31140	25,3	4,56055	5,96680	5,83008	6,38184
24,31418	25,3	4,54590	5,95703	5,81543	6,36719
24,31696	25,3	4,53125	5,95703	5,81055	6,35254
24,31974	25,3	4,52637	5,98145	5,82031	6,34766
24,32252	25,3	4,52148	5,98145	5,81543	6,34277
24,32530	25,3	4,51172	5,96191	5,79590	6,33789
24,32808	25,3	4,50684	5,94727	5,79102	6,32324
24,33086	25,2	4,50195	5,93750	5,78613	6,31836
26,00004	26,9	6,77734	7,41211	7,75391	8,15430
26,00282	26,8	6,75781	7,42188	7,75391	8,15430
26,00560	26,8	6,72852	7,39746	7,73438	8,14941
