14.06.2016	13:30:00
h	°C	1	2	3	4
46,28364	25,7	2,70020	3,22266	3,82324	3,48145
46,28642	25,7	2,69531	3,21777	3,81836	3,48145
46,28920	25,7	2,68555	3,21777	3,80859	3,47656
46,29198	25,7	2,68066	3,21777	3,80371	3,47656
46,29476	25,7	2,68066	3,20801	3,80859	3,47656
46,29754	25,7	2,68066	3,19824	3,80371	3,47656
46,30032	25,7	2,67578	3,19824	3,80371	3,48633
46,30310	25,7	2,66602	3,18848	3,79883	3,48633
46,30588	25,7	2,67090	3,19824	3,78906	3,48633
46,30866	25,7	2,66602	3,19336	3,78906	3,48633
46,31144	25,7	2,66602	3,19336	3,78906	3,48633
46,31422	25,7	2,66113	3,18359	3,77930	3,48145
46,31700	25,7	2,65625	3,17871	3,76953	3,48145
46,31978	25,7	2,65625	3,17871	3,77441	3,47656
46,32256	25,7	2,65137	3,17383	3,76953	3,47656
46,32534	25,7	2,64648	3,16406	3,75977	3,46680
46,32812	25,7	2,65137	3,15918	3,76953	3,47656
46,33090	25,7	2,64648	3,16406	3,76953	3,46680
48,00008	28,6	7,05078	7,05078	7,40234	7,18750
48,00286	28,5	7,05078	7,06055	7,37305	7,15820
48,00564	28,5	6,92871	6,93359	7,28516	7,06543
48,00842	28,4	6,88477	6,90430	7,23633	7,02148
48,01120	28,4	6,76758	6,80664	7,12891	6,91895
48,01398	28,2	6,64063	6,67969	6,99707	6,78223
48,01676	28,2	6,45996	6,51855	6,83594	6,63086
48,01954	28,1	6,27441	6,35742	6,65039	6,45020
48,02232	28,0	6,08887	6,19141	6,45996	6,27441
48,02510	28,0	5,89355	5,98633	6,25977	6,07910
48,02788	27,9	5,69824	5,80078	6,08398	5,89355
48,03066	27,8	5,47852	5,58594	5,88867	5,69336
48,03344	27,7	5,28320	5,38574	5,70801	5,50781
48,03622	27,6	5,08301	5,19043	5,52734	5,31738
48,03900	27,5	4,90723	4,99023	5,35156	5,14160
48,04178	27,5	4,73633	4,79492	5,18555	4,98047
48,04456	27,4	4,57031	4,60938	5,02930	4,80957
48,04734	27,4	4,41406	4,42383	4,88281	4,66309
48,05012	27,3	4,25781	4,23828	4,72656	4,51172
48,05290	27,2	4,09668	4,04297	4,58008	4,36523
48,05568	27,2	3,95020	3,85742	4,44336	4,20898
48,05846	27,2	3,79883	3,66211	4,30664	4,06738
48,06124	27,1	3,65234	3,47656	4,16504	3,93066
48,06402	27,1	3,50586	3,29102	4,02344	3,78906
48,06680	27,0	3,36914	3,13477	3,89648	3,65234
48,06958	27,0	3,23730	3,10059	3,75977	3,51563
48,07236	27,0	3,11523	3,12988	3,62793	3,39355
48,07514	26,9	2,99805	3,22266	3,50586	3,27148
48,07792	26,9	2,91016	3,29590	3,40820	3,17383
48,08070	26,8	2,83203	3,27148	3,34961	3,15430
48,08348	26,8	2,77344	3,20313	3,45703	3,26172
48,08626	26,8	2,80273	3,18359	3,51074	3,32520
48,08904	26,7	2,84180	3,21289	3,57422	3,37891
48,09182	26,7	2,88086	3,18848	3,61816	3,39844
48,09460	26,7	2,99805	3,15918	3,64258	3,38379
48,09738	26,7	3,03711	3,11523	3,61328	3,35938
48,10016	26,6	3,02246	3,12500	3,64258	3,35938
48,10294	26,6	3,01758	3,12012	3,65234	3,35449
48,10572	26,6	2,99805	3,12988	3,65723	3,33984
48,10850	26,6	2,99805	3,09082	3,65723	3,30566
48,11128	26,6	3,01758	3,08594	3,65234	3,31055
48,11406	26,6	3,04688	3,05664	3,67188	3,29102
48,11684	26,5	3,06152	3,06152	3,68164	3,29102
48,11962	26,5	3,09570	3,05664	3,70117	3,30078
48,12240	26,5	3,12500	3,03223	3,72070	3,31055
48,12518	26,4	3,15430	3,04199	3,71094	3,31543
48,12796	26,4	3,18848	3,01758	3,72070	3,29590
48,13074	26,4	3,21289	3,02246	3,75000	3,29590
48,13352	26,4	3,22754	2,98828	3,76465	3,31055
48,13630	26,4	3,22754	2,99316	3,76465	3,30566
48,13908	26,4	3,23242	3,00293	3,77930	3,30566
48,14186	26,4	3,22754	2,97852	3,80859	3,31543
48,14464	26,4	3,22266	2,98340	3,81836	3,30078
48,14742	26,3	3,22266	2,97852	3,82813	3,28125
48,15020	26,3	3,21289	2,96875	3,83301	3,28613
48,15298	26,3	3,19824	2,96875	3,83789	3,29102
48,15576	26,3	3,18848	2,95898	3,85742	3,30078
48,15854	26,3	3,17383	2,95898	3,86230	3,29102
48,16132	26,2	3,16406	2,94922	3,86230	3,28613
48,16410	26,2	3,14453	2,93945	3,85742	3,29102
48,16688	26,2	3,13477	2,93945	3,86719	3,30078
48,16966	26,2	3,11523	2,93945	3,85742	3,30078
48,17244	26,2	3,10547	2,91992	3,84766	3,31055
48,17522	26,2	3,10059	2,91992	3,83789	3,31055
48,17800	26,2	3,09570	2,91016	3,81836	3,32031
48,18078	26,1	3,08594	2,90039	3,79883	3,32031
48,18356	26,1	3,07617	2,89551	3,77930	3,32031
48,18634	26,1	3,06152	2,90039	3,75977	3,33008
48,18912	26,1	3,05176	2,89551	3,75488	3,33008
48,19190	26,1	3,03711	2,89063	3,73047	3,34473
48,19468	26,1	3,03223	2,89063	3,72070	3,34961
48,19746	26,1	3,01758	2,89063	3,71094	3,33984
48,20024	26,1	3,00781	2,89063	3,69141	3,33496
48,20302	26,1	2,99805	2,90039	3,68164	3,33008
48,20580	26,1	2,98828	2,90527	3,68164	3,33008
48,20858	26,0	2,98340	2,90039	3,66211	3,32520
48,21136	26,0	2,97852	2,89551	3,63770	3,32031
48,21414	26,0	2,97363	2,91016	3,63281	3,33008
48,21692	26,0	2,96875	2,91992	3,61816	3,32520
48,21970	26,0	2,95898	2,93945	3,61328	3,32031
48,22248	26,0	2,94922	2,94922	3,60352	3,31055
48,22526	26,0	2,94922	2,95898	3,59375	3,31055
48,22804	26,0	2,94434	2,96387	3,58398	3,31055
48,23082	26,0	2,93945	2,96875	3,56445	3,31055
48,23360	25,9	2,93945	2,96875	3,55957	3,30078
48,23638	25,9	2,93945	2,96875	3,55957	3,29590
48,23916	25,9	2,92969	2,96875	3,55469	3,29102
48,24194	25,9	2,92969	2,96387	3,54004	3,28125
48,24472	25,9	2,91992	2,95898	3,53516	3,28125
48,24750	25,9	2,91504	2,95898	3,52539	3,28125
48,25028	25,9	2,91992	2,94434	3,51563	3,27637
48,25306	25,9	2,91016	2,94434	3,50586	3,27148
48,25584	25,9	2,91016	2,93945	3,49609	3,26172
48,25862	25,9	2,90039	2,92969	3,49609	3,26660
48,26140	25,9	2,89063	2,91992	3,48633	3,25684
48,26418	25,9	2,88086	2,91016	3,47656	3,25684
48,26696	25,9	2,88574	2,90039	3,47168	3,26172
48,26974	25,8	2,88086	2,89551	3,45703	3,25195
48,27252	25,8	2,88574	2,89551	3,44727	3,24707
48,27530	25,8	2,88086	2,88086	3,43750	3,24707
48,27808	25,8	2,87109	2,87109	3,43750	3,24707
48,28086	25,8	2,86621	2,86133	3,43750	3,24219
48,28364	25,8	2,86133	2,86133	3,42773	3,24219
48,28642	25,8	2,86133	2,85156	3,42773	3,24219
48,28920	25,8	2,86133	2,84180	3,41309	3,24219
48,29198	25,8	2,85156	2,84180	3,40332	3,23242
48,29476	25,8	2,85645	2,83691	3,39844	3,23242
48,29754	25,8	2,85156	2,82715	3,38867	3,22754
48,30032	25,8	2,85156	2,82227	3,38867	3,22266
48,30310	25,8	2,85156	2,81738	3,38867	3,22754
48,30588	25,8	2,84668	2,81250	3,36914	3,22266
48,30866	25,8	2,84180	2,80273	3,36426	3,22266
48,31144	25,8	2,83691	2,79297	3,35938	3,22266
48,31422	25,8	2,83691	2,78320	3,33496	3,21777
48,31700	25,8	2,83691	2,77344	3,34473	3,21777
48,31978	25,8	2,83203	2,76367	3,33984	3,21289
48,32256	25,8	2,83691	2,75391	3,33496	3,21777
48,32534	25,8	2,83203	2,74414	3,33008	3,21289
48,32812	25,8	2,83691	2,74414	3,32031	3,21777
48,33090	25,8	2,83691	2,72949	3,31543	3,22266
50,00008	28,4	7,06055	7,15332	7,40723	7,18750
50,00286	28,4	7,07520	7,12891	7,40234	7,17773
50,00564	28,3	6,95313	7,02148	7,30957	7,08496
50,00842	28,3	6,90430	7,01660	7,27539	7,04102
50,01120	28,2	6,80176	6,92871	7,17773	6,93359
50,01398	28,1	6,66016	6,72852	7,06543	6,80664
50,01676	28,1	6,48438	6,57227	6,90430	6,63086
50,01954	28,0	6,27930	6,41602	6,69434	6,44531
50,02232	27,8	6,06934	6,21094	6,49414	6,24512
50,02510	27,8	5,85938	5,99609	6,27441	6,04004
50,02788	27,7	5,64453	5,75684	6,04492	5,81055
50,03066	27,6	5,43945	5,52734	5,82031	5,57617
50,03344	27,5	5,23926	5,30273	5,60547	5,39551
50,03622	27,4	5,02930	5,06836	5,40039	5,17578
50,03900	27,4	4,83887	4,85352	5,20020	5,00977
50,04178	27,3	4,66309	4,64844	5,01465	4,84375
50,04456	27,2	4,47754	4,44336	4,83887	4,66797
50,04734	27,2	4,27734	4,24316	4,64844	4,52637
50,05012	27,1	4,12109	4,04297	4,47754	4,36523
50,05290	27,1	3,95508	3,85742	4,31641	4,19922
50,05568	27,0	3,79883	3,67676	4,16016	4,04297
50,05846	27,0	3,66211	3,50586	4,03320	3,89648
50,06124	26,9	3,53516	3,37891	3,88672	3,72070
50,06403	26,9	3,40820	3,34961	3,74512	3,58398
50,06680	26,8	3,28613	3,39844	3,61816	3,46680
50,06958	26,8	3,18359	3,45703	3,50098	3,35449
50,07236	26,8	3,09570	3,51563	3,41797	3,26660
50,07515	26,7	3,03711	3,53516	3,42773	3,24219
50,07792	26,6	2,98828	3,52539	3,49609	3,32520
50,08070	26,6	2,98828	3,50098	3,56445	3,46680
50,08348	26,6	2,99805	3,48145	3,60352	3,54980
50,08626	26,5	3,07617	3,45703	3,59375	3,56445
50,08904	26,5	3,19336	3,42773	3,55957	3,57422
50,09182	26,4	3,21289	3,39844	3,55469	3,56934
50,09461	26,4	3,22266	3,37402	3,54492	3,56445
50,09738	26,4	3,26172	3,35938	3,51563	3,55469
50,10017	26,4	3,27148	3,34961	3,48633	3,55469
50,10294	26,3	3,26172	3,34961	3,45215	3,54980
50,10572	26,3	3,27148	3,29102	3,46680	3,54004
50,10850	26,3	3,28125	3,27148	3,46680	3,53516
50,11128	26,2	3,29102	3,27148	3,40332	3,54492
50,11406	26,2	3,28125	3,26172	3,38867	3,54492
50,11684	26,2	3,31055	3,23242	3,38867	3,53516
50,11962	26,2	3,33008	3,20313	3,36914	3,49609
50,12240	26,2	3,35938	3,20313	3,33496	3,48633
50,12518	26,2	3,38867	3,19336	3,31543	3,49609
50,12797	26,2	3,40820	3,19336	3,31055	3,48633
50,13074	26,1	3,40820	3,18359	3,31055	3,48633
50,13353	26,1	3,39355	3,15918	3,31055	3,50098
50,13630	26,1	3,38379	3,17383	3,29102	3,50098
50,13908	26,0	3,37402	3,13477	3,24219	3,52051
50,14186	26,0	3,34961	3,10547	3,26172	3,52539
50,14464	26,0	3,32031	3,09082	3,25195	3,57422
50,14742	26,0	3,31055	3,05664	3,22266	3,56445
50,15020	26,0	3,29590	3,03711	3,19336	3,57910
50,15299	26,0	3,28125	3,02734	3,16895	3,59375
50,15576	26,0	3,26172	3,00781	3,15918	3,60840
50,15855	26,0	3,24219	3,00781	3,14453	3,63281
50,16133	26,0	3,22266	3,01758	3,13477	3,64746
50,16411	25,9	3,20801	3,01758	3,12500	3,66211
50,16688	25,9	3,19824	2,97852	3,09570	3,65234
50,16966	25,9	3,18359	2,97852	3,11523	3,65234
50,17244	25,9	3,17383	2,98340	3,13477	3,63281
50,17522	25,9	3,15430	2,95898	3,09570	3,61328
50,17800	25,9	3,12500	2,96875	3,10059	3,61328
50,18078	25,9	3,11523	2,97852	3,10059	3,61328
50,18357	25,9	3,10059	2,94922	3,08105	3,61328
50,18635	25,8	3,08594	2,92969	3,06641	3,60840
50,18912	25,8	3,06641	2,93945	3,07617	3,60352
50,19191	25,8	3,06641	2,94434	3,04199	3,60352
50,19468	25,8	3,05664	2,93945	3,03711	3,59375
50,19746	25,8	3,05664	2,93945	2,97852	3,59375
50,20024	25,8	3,05176	2,95898	3,01270	3,58398
50,20302	25,8	3,04688	2,95898	3,01758	3,57422
50,20580	25,8	3,00781	2,95410	3,00781	3,56934
50,20858	25,8	3,01758	2,97363	2,99805	3,55469
50,21137	25,8	3,01758	2,96875	2,97852	3,53516
50,21414	25,8	2,99316	2,98828	2,96387	3,53516
50,21693	25,8	2,97363	3,00781	2,97852	3,52539
50,21970	25,8	2,95898	3,02246	2,95410	3,52539
50,22249	25,8	2,94434	3,03711	2,92969	3,52539
50,22526	25,8	2,92969	3,04688	2,92969	3,51563
50,22804	25,7	2,92969	3,05176	2,93457	3,50586
50,23082	25,7	2,91016	3,05176	2,91992	3,50098
50,23360	25,7	2,89063	3,03711	2,91016	3,49609
50,23638	25,7	2,88086	3,03223	2,91504	3,48633
50,23916	25,7	2,87109	3,02734	2,89063	3,48633
50,24195	25,7	2,87109	3,01758	2,88086	3,47656
50,24473	25,7	2,86133	3,01270	2,88086	3,44727
50,24751	25,6	2,88086	2,99805	2,88086	3,43750
50,25029	25,6	2,87109	2,99316	2,88086	3,43262
50,25306	25,6	2,87109	2,99805	2,87598	3,42773
50,25584	25,6	2,86133	2,99805	2,88086	3,41797
50,25862	25,6	2,86133	3,00781	2,89063	3,41797
50,26140	25,6	2,85645	3,02246	2,87109	3,40820
50,26418	25,6	2,84180	3,02734	2,85156	3,39844
50,26696	25,6	2,84180	3,03223	2,86133	3,39844
50,26975	25,6	2,85156	3,03711	2,86133	3,38867
50,27253	25,6	2,84180	3,04688	2,86621	3,37891
50,27531	25,6	2,83691	3,05664	2,86621	3,36914
50,27808	25,6	2,83203	3,05664	2,87598	3,37402
50,28087	25,6	2,82715	3,06641	2,89063	3,36914
50,28365	25,6	2,82715	3,06641	2,90527	3,36914
50,28642	25,6	2,83203	3,07617	2,93457	3,34961
50,28920	25,6	2,84180	3,07617	2,96875	3,32520
50,29198	25,6	2,84180	3,08594	2,98828	3,31055
50,29476	25,6	2,84180	3,08594	3,01758	3,29590
50,29754	25,6	2,84180	3,09570	3,03711	3,28125
50,30033	25,5	2,83691	3,11035	3,06152	3,27148
50,30311	25,5	2,82227	3,12500	3,09570	3,27148
50,30589	25,6	2,82227	3,12500	3,11035	3,26172
50,30867	25,5	2,82227	3,12500	3,13477	3,25195
50,31145	25,5	2,82227	3,12500	3,14453	3,24219
50,31422	25,5	2,82715	3,12500	3,15430	3,23242
50,31700	25,5	2,82227	3,12500	3,16406	3,23242
50,31978	25,5	2,82715	3,11523	3,17871	3,22754
50,32256	25,5	2,82715	3,11523	3,19336	3,21289
50,32534	25,5	2,83203	3,11523	3,19336	3,20313
50,32813	25,5	2,83203	3,12012	3,19336	3,19336
50,33091	25,5	2,82715	3,11523	3,19824	3,19336
52,00009	28,4	7,00195	7,06055	7,46094	7,20703
52,00287	28,4	7,02148	7,11914	7,40234	7,19238
52,00564	28,3	6,91895	7,00195	7,29492	7,07520
52,00842	28,3	6,92383	6,89453	7,24609	6,96777
52,01120	28,2	6,75781	6,79688	7,06055	6,93359
52,01398	28,1	6,60156	6,63086	7,02148	6,84570
52,01676	28,0	6,34277	6,50391	6,84570	6,67969
52,01954	28,0	6,14258	6,32324	6,65039	6,44531
52,02232	27,9	5,95703	6,12305	6,46484	6,19629
52,02510	27,8	5,72266	5,93750	6,19141	5,95703
52,02788	27,7	5,46387	5,72266	5,94727	5,72266
52,03066	27,6	5,21484	5,44922	5,69336	5,47852
52,03344	27,5	4,96094	5,19531	5,44434	5,24414
52,03622	27,5	4,72656	4,93164	5,21484	5,00977
52,03900	27,4	4,52148	4,66797	4,99023	4,80469
52,04178	27,3	4,30176	4,44336	4,78516	4,61914
52,04456	27,3	4,10156	4,21875	4,58984	4,42383
52,04734	27,2	3,91602	4,00391	4,39453	4,22852
52,05012	27,1	3,75000	3,75977	4,21875	4,03320
52,05290	27,1	3,59375	3,56445	4,04297	3,83789
52,05568	27,0	3,46680	3,39844	3,87207	3,68164
52,05846	27,0	3,33008	3,25684	3,71582	3,53516
52,06124	27,0	3,21777	3,14453	3,54492	3,39844
52,06402	26,9	3,13965	3,09082	3,40820	3,25684
52,06680	26,8	3,07617	3,06641	3,30078	3,15430
52,06958	26,8	3,01758	3,04199	3,24707	3,08594
52,07236	26,8	2,96875	3,03711	3,26172	3,04688
52,07514	26,8	2,92480	3,11035	3,35938	3,04688
52,07792	26,7	2,90039	3,13477	3,45703	3,04688
52,08070	26,6	2,88086	3,11523	3,46191	3,05664
52,08348	26,6	2,88086	3,14453	3,46680	3,12988
52,08626	26,6	2,91504	3,13965	3,44727	3,22754
52,08904	26,6	2,92969	3,12500	3,40820	3,27148
52,09182	26,5	2,93945	3,07617	3,41797	3,28613
52,09460	26,5	2,95898	3,08594	3,41309	3,31543
52,09738	26,4	2,97363	3,09082	3,39355	3,34961
52,10016	26,4	2,97852	3,08594	3,37891	3,33008
52,10294	26,4	2,99805	3,07617	3,38867	3,30566
52,10572	26,4	3,01270	3,06641	3,40820	3,29102
52,10850	26,3	3,02734	3,06641	3,33008	3,28125
52,11128	26,3	3,03711	3,05664	3,31055	3,26172
52,11406	26,3	3,03711	3,03711	3,29102	3,25195
52,11684	26,3	3,02246	3,02734	3,27148	3,24219
52,11962	26,2	3,00781	3,05176	3,26172	3,25195
52,12240	26,2	3,01270	3,05664	3,27637	3,20801
52,12518	26,2	3,00781	3,06641	3,25195	3,19336
52,12796	26,2	2,99805	3,08105	3,21777	3,16895
52,13074	26,1	2,98828	3,08105	3,20801	3,13477
52,13352	26,2	2,97852	3,07617	3,18359	3,12500
52,13630	26,1	2,95898	3,08594	3,15430	3,12500
52,13908	26,1	2,94922	3,06641	3,17383	3,11035
52,14186	26,1	2,92969	3,06641	3,16406	3,11523
52,14464	26,1	2,91992	3,06152	3,17383	3,09570
52,14742	26,0	2,91016	3,04688	3,20313	3,07617
52,15020	26,0	2,89551	3,04688	3,17383	3,06641
52,15298	26,0	2,89063	3,02734	3,16406	3,03711
52,15576	26,0	2,88086	3,00781	3,16895	3,03223
52,15854	26,0	2,85645	2,99805	3,14453	3,04199
52,16132	26,0	2,84180	2,98828	3,17383	3,02246
52,16410	26,0	2,82227	2,96875	3,19336	3,01758
52,16688	26,0	2,80273	2,97852	3,20313	3,01758
52,16966	26,0	2,80273	2,96875	3,22266	2,98340
52,17244	26,0	2,79297	2,95898	3,22266	2,96387
52,17522	25,9	2,79297	2,95898	3,20313	2,94434
52,17800	25,9	2,79297	2,94922	3,19336	2,93457
52,18078	25,9	2,77344	2,93945	3,16895	2,93457
52,18356	25,9	2,75391	2,92969	3,16895	2,92969
52,18634	25,9	2,75391	2,92480	3,16406	2,91992
52,18912	25,9	2,73438	2,92480	3,16406	2,91992
52,19190	25,9	2,72461	2,91504	3,16406	2,91504
52,19468	25,9	2,70996	2,91992	3,15918	2,91016
52,19746	25,9	2,70508	2,91016	3,14941	2,89063
52,20024	25,8	2,70508	2,91016	3,14941	2,88086
52,20302	25,8	2,70020	2,91016	3,15430	2,87109
52,20580	25,8	2,69531	2,91016	3,13477	2,86133
52,20858	25,8	2,68555	2,91016	3,13477	2,84180
52,21136	25,8	2,67578	2,90039	3,13477	2,82715
52,21414	25,8	2,67578	2,88574	3,12988	2,81738
52,21692	25,8	2,66602	2,89063	3,12500	2,81738
52,21970	25,8	2,64648	2,89063	3,12500	2,81250
52,22248	25,8	2,64160	2,89063	3,13477	2,80273
52,22526	25,8	2,62695	2,90039	3,13477	2,78320
52,22804	25,8	2,61719	2,88086	3,13477	2,79297
52,23082	25,8	2,59766	2,88086	3,12988	2,80273
52,23360	25,8	2,59766	2,87109	3,12988	2,78320
52,23638	25,8	2,59766	2,86133	3,13477	2,77344
52,23916	25,8	2,58789	2,87109	3,12500	2,76367
52,24194	25,7	2,58789	2,85645	3,12988	2,75391
52,24472	25,7	2,57813	2,84668	3,11523	2,74902
52,24750	25,7	2,56836	2,84668	3,11035	2,74414
52,25028	25,7	2,56836	2,84180	3,10547	2,73926
52,25306	25,7	2,55859	2,83203	3,11523	2,73438
52,25584	25,7	2,54883	2,82227	3,12500	2,71973
52,25862	25,7	2,54395	2,82227	3,10059	2,71484
52,26140	25,7	2,52441	2,82715	3,11035	2,71973
52,26418	25,7	2,51465	2,82227	3,11523	2,70508
52,26696	25,7	2,51953	2,81250	3,10547	2,70020
52,26974	25,7	2,51953	2,81250	3,11523	2,70020
52,27252	25,7	2,50977	2,81250	3,11523	2,69531
52,27530	25,7	2,50488	2,80273	3,10059	2,68555
52,27808	25,7	2,50000	2,80762	3,10547	2,67578
52,28086	25,7	2,50000	2,80762	3,08594	2,66602
52,28364	25,6	2,49023	2,80273	3,08594	2,65625
52,28642	25,7	2,49023	2,80273	3,08594	2,66602
52,28920	25,7	2,48047	2,79297	3,07129	2,66602
52,29198	25,6	2,47070	2,78320	3,06641	2,65625
52,29476	25,6	2,47070	2,77832	3,06641	2,64648
52,29754	25,7	2,46094	2,77832	3,05664	2,64160
52,30032	25,6	2,45605	2,77344	3,05664	2,63672
52,30310	25,7	2,45117	2,76367	3,04688	2,63672
52,30588	25,6	2,45117	2,75391	3,05176	2,62695
52,30866	25,6	2,44141	2,74902	3,04688	2,62695
52,31144	25,7	2,44141	2,74902	3,03711	2,62207
52,31422	25,6	2,43652	2,74902	3,03711	2,61230
52,31700	25,6	2,43652	2,74414	3,03711	2,59766
52,31978	25,6	2,43164	2,73438	3,02734	2,59766
52,32256	25,6	2,42188	2,73438	3,02246	2,58789
52,32534	25,6	2,42188	2,72461	3,02246	2,58301
52,32812	25,6	2,40723	2,72949	3,01270	2,57813
52,33090	25,6	2,40723	2,72949	3,01758	2,57813
54,00009	28,5	7,01172	7,06055	7,41699	7,24609
54,00287	28,5	6,97266	7,06543	7,41699	7,22656
54,00565	28,4	6,92871	6,97754	7,41211	7,09961
54,00843	28,4	6,89453	6,94336	7,37305	7,05078
54,01121	28,3	6,80176	6,87500	7,29492	6,96289
54,01399	28,2	6,67969	6,77246	7,17285	6,83594
54,01677	28,1	6,51367	6,63086	7,01172	6,67969
54,01955	28,0	6,32813	6,51367	6,77734	6,50391
54,02233	27,9	6,13281	6,37695	6,55273	6,28906
54,02511	27,8	5,92773	6,13281	6,33789	6,06445
54,02789	27,7	5,68359	5,88867	6,09375	5,82031
54,03067	27,7	5,45898	5,64453	5,84473	5,59570
54,03345	27,6	5,20508	5,40039	5,59570	5,39063
54,03623	27,5	4,99023	5,16602	5,38086	5,14648
54,03901	27,4	4,76563	4,93164	5,16113	4,93164
54,04179	27,4	4,54590	4,70215	4,92676	4,73633
54,04457	27,3	4,34570	4,49707	4,70703	4,53125
54,04735	27,2	4,16992	4,27734	4,54102	4,34082
54,05013	27,2	3,99414	4,08203	4,35547	4,14551
54,05291	27,1	3,82813	3,94043	4,16992	3,95996
54,05569	27,1	3,69629	3,82813	3,98926	3,77930
54,05847	27,0	3,58398	3,71094	3,82813	3,64258
54,06125	27,0	3,50098	3,65234	3,68164	3,49609
54,06403	26,9	3,41797	3,60352	3,55469	3,38867
54,06681	26,9	3,35938	3,58398	3,43262	3,30566
54,06959	26,8	3,32031	3,56445	3,34961	3,24219
54,07237	26,8	3,29102	3,54004	3,28125	3,20313
54,07515	26,7	3,28125	3,52539	3,22266	3,16895
54,07793	26,7	3,28125	3,51563	3,18359	3,16406
54,08071	26,7	3,29102	3,50586	3,15430	3,17383
54,08349	26,6	3,29102	3,49609	3,13477	3,21289
54,08627	26,6	3,30078	3,48633	3,13965	3,23730
54,08905	26,6	3,30566	3,47168	3,19336	3,27637
54,09183	26,5	3,31543	3,46191	3,24219	3,30078
54,09461	26,5	3,33008	3,44727	3,28125	3,33496
54,09739	26,5	3,33008	3,43750	3,31055	3,36426
54,10017	26,4	3,31055	3,43750	3,32031	3,38867
54,10295	26,4	3,29590	3,43750	3,34961	3,40820
54,10573	26,4	3,29102	3,42773	3,38867	3,42773
54,10851	26,4	3,26660	3,42285	3,42773	3,45703
54,11129	26,3	3,25195	3,40820	3,45703	3,45703
54,11407	26,3	3,22266	3,39844	3,47656	3,46680
54,11685	26,3	3,21289	3,40332	3,49609	3,46680
54,11963	26,3	3,18848	3,39844	3,52051	3,45703
54,12241	26,2	3,18359	3,38867	3,52539	3,44727
54,12519	26,2	3,16406	3,38379	3,54004	3,45215
54,12797	26,2	3,14941	3,37402	3,53027	3,45703
54,13075	26,2	3,13477	3,35938	3,54004	3,45703
54,13353	26,2	3,12012	3,35449	3,53516	3,45703
54,13631	26,2	3,09570	3,33008	3,55469	3,45703
54,13909	26,1	3,07617	3,32031	3,55469	3,44727
54,14187	26,1	3,06641	3,32031	3,55469	3,44727
54,14465	26,1	3,05176	3,31543	3,54492	3,44727
54,14743	26,1	3,03711	3,31055	3,53516	3,43750
54,15021	26,1	3,03223	3,31055	3,53516	3,43262
54,15300	26,0	3,01758	3,30078	3,53516	3,42773
54,15577	26,1	3,00781	3,29102	3,52539	3,41797
54,15855	26,0	2,99805	3,27637	3,52051	3,41797
54,16133	26,0	2,97852	3,26172	3,52539	3,41797
54,16411	26,0	2,95898	3,25195	3,50586	3,40820
54,16689	26,0	2,95410	3,24219	3,50586	3,38867
54,16967	26,0	2,94434	3,22754	3,50098	3,37891
54,17245	26,0	2,92969	3,21289	3,50098	3,36914
54,17523	25,9	2,91016	3,20313	3,49609	3,35449
54,17801	25,9	2,90039	3,19336	3,47656	3,34961
54,18079	25,9	2,89063	3,18359	3,46680	3,33984
54,18357	25,9	2,88086	3,18359	3,44727	3,33008
54,18635	25,9	2,87109	3,18359	3,42773	3,32031
54,18913	25,9	2,87109	3,16406	3,42285	3,32031
54,19191	25,9	2,85156	3,14453	3,40332	3,31543
54,19469	25,9	2,82715	3,13477	3,41309	3,30078
54,19747	25,9	2,81738	3,10547	3,40820	3,30078
54,20025	25,9	2,79785	3,10059	3,39844	3,29102
54,20303	25,8	2,79297	3,08594	3,39355	3,27148
54,20581	25,8	2,78320	3,07617	3,36914	3,25195
54,20859	25,8	2,76367	3,05664	3,34961	3,25195
54,21137	25,8	2,75391	3,03711	3,33496	3,25684
54,21415	25,8	2,74902	3,03711	3,33984	3,25684
54,21693	25,8	2,73438	3,02734	3,33008	3,23730
54,21971	25,8	2,74414	3,00781	3,32031	3,22266
54,22249	25,8	2,72461	3,00781	3,29590	3,20801
54,22527	25,8	2,70996	2,98828	3,28125	3,18359
54,22805	25,8	2,70020	2,96387	3,27148	3,16406
54,23083	25,8	2,69531	2,94922	3,25195	3,15430
54,23361	25,8	2,67578	2,93945	3,24219	3,13477
54,23639	25,8	2,66602	2,92969	3,23242	3,13477
54,23917	25,7	2,65625	2,91504	3,23242	3,11035
54,24196	25,8	2,64648	2,91504	3,21289	3,10059
54,24473	25,7	2,62695	2,90039	3,22266	3,08594
54,24751	25,7	2,61719	2,88086	3,19336	3,07617
54,25029	25,7	2,60742	2,87598	3,18359	3,06152
54,25307	25,8	2,59277	2,84180	3,17383	3,05664
54,25585	25,7	2,59277	2,83691	3,17383	3,03223
54,25863	25,8	2,58301	2,83203	3,15430	3,01758
54,26141	25,7	2,57324	2,82227	3,13477	3,00781
54,26420	25,7	2,55371	2,81250	3,12500	3,00781
54,26697	25,7	2,54395	2,80273	3,12500	2,98828
54,26975	25,7	2,53906	2,78809	3,10547	2,96875
54,27253	25,7	2,52930	2,76855	3,08594	2,96387
54,27531	25,7	2,51465	2,75391	3,06641	2,95898
54,27809	25,7	2,50977	2,74414	3,06152	2,92969
54,28087	25,7	2,50488	2,73926	3,04688	2,90527
54,28365	25,7	2,49512	2,72461	3,01758	2,90039
