18.02.2020	15:10:00
h	°C	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
66,03345	22,9	7,68555	8,05664	7,63672	7,94922	8,01758	6,49414	6,11328	6,44531	7,01172	6,55762	6,21582	6,33301	6,61133	5,50781	6,76270	7,67578	6,77734	6,58203	7,06543	7,60254	7,15332	7,70508	6,93359	7,33398	7,72461	7,54395	7,32910	7,51465	6,81641	7,56348	9,99512	0,07813
66,04178	22,9	7,68066	8,05176	7,62695	7,93945	8,01758	6,44531	6,04004	6,36719	6,93848	6,50391	6,14258	6,25977	6,55762	5,44922	6,74805	7,57813	6,67969	6,49902	6,97754	7,51465	7,08984	7,64648	6,86523	7,27051	7,65625	7,48535	7,27051	7,45117	6,76270	7,48535	9,99512	0,07813
66,05012	22,9	7,66602	8,04199	7,62695	7,92969	8,01758	6,39160	5,97656	6,28906	6,86035	6,44531	6,06934	6,18164	6,50391	5,39063	6,73340	7,48047	6,58203	6,40625	6,89941	7,40723	7,02637	7,56836	6,80664	7,21680	7,57813	7,41699	7,19238	7,38281	6,68457	7,40234	9,99512	0,08301
66,05845	22,9	7,66113	8,03223	7,60742	7,91504	8,01270	6,33301	5,89844	6,19629	6,78223	6,36719	5,97168	6,10840	6,42090	5,32715	6,69434	7,37793	6,45508	6,30859	6,79199	7,29004	6,94336	7,50000	6,72852	7,13379	7,50000	7,33398	7,11426	7,29004	6,61621	7,30469	9,99512	0,07813
66,06679	22,9	7,64160	8,01270	7,59766	7,91504	8,01270	6,26465	5,81055	6,11816	6,70410	6,28418	5,89844	6,02539	6,34766	5,25879	6,64063	7,26074	6,33301	6,21094	6,68457	7,17773	6,87500	7,40723	6,64551	7,04102	7,41211	7,25586	7,03613	7,20215	6,54785	7,22168	9,99512	0,08301
66,07512	22,9	7,62207	7,99316	7,57813	7,90039	7,98828	6,19141	5,72754	6,02539	6,60156	6,19141	5,80078	5,93262	6,26465	5,17578	6,57715	7,13867	6,20117	6,11328	6,56738	7,05566	6,78223	7,31934	6,56250	6,93848	7,32422	7,17285	6,95313	7,11426	6,46973	7,12891	9,99512	0,07813
66,08346	22,9	7,60254	7,96875	7,55859	7,89063	7,95898	6,13281	5,62988	5,94238	6,50879	6,09863	5,69824	5,83008	6,16211	5,08301	6,51367	7,00684	6,05469	5,98633	6,43555	6,91895	6,70410	7,23633	6,48438	6,84570	7,23633	7,09473	6,86523	7,01660	6,38672	7,03613	9,99512	0,08301
66,09179	22,9	7,57813	7,94434	7,53418	7,87598	7,93945	6,04004	5,53711	5,84473	6,39160	5,98633	5,59570	5,73730	6,07422	4,99512	6,45996	6,85547	5,89844	5,86426	6,29883	6,77734	6,60645	7,16797	6,38672	6,74805	7,15332	7,01172	6,78711	6,93848	6,30371	6,93848	9,99512	0,07813
66,10013	22,9	7,54883	7,91992	7,50977	7,86133	7,91504	5,94727	5,42480	5,74219	6,28418	5,88867	5,50293	5,62988	5,99609	4,90723	6,41602	6,71875	5,74707	5,73242	6,17188	6,64551	6,52344	7,07031	6,29883	6,65527	7,05566	6,92383	6,69434	6,84570	6,22070	6,83594	9,99512	0,07813
66,10846	22,9	7,52441	7,89551	7,49023	7,84668	7,89063	5,87402	5,33203	5,62500	6,17188	5,79590	5,39551	5,54199	5,91309	4,81445	6,36230	6,56250	5,57617	5,58594	6,03516	6,49414	6,42090	6,97266	6,20605	6,55762	6,94336	6,83594	6,60156	6,75781	6,13770	6,74805	9,99512	0,07813
66,11680	22,9	7,49512	7,86133	7,45117	7,83691	7,85645	5,79590	5,21973	5,49805	6,07422	5,67383	5,28809	5,43457	5,81543	4,71680	6,31836	6,38184	5,41016	5,42969	5,88379	6,34277	6,30859	6,87988	6,10840	6,45020	6,83105	6,74316	6,49902	6,64551	6,03516	6,65039	9,99512	0,08301
66,12513	22,9	7,46582	7,83691	7,42188	7,80762	7,82227	5,70801	5,09766	5,37109	5,94238	5,56641	5,15625	5,31250	5,70801	4,60938	6,26953	6,23047	5,23926	5,27832	5,73730	6,17188	6,21094	6,79199	6,00586	6,34766	6,72852	6,64063	6,41113	6,52832	5,94238	6,53320	9,99512	0,07813
66,13346	22,9	7,44141	7,79785	7,39258	7,79297	7,78809	5,63477	4,98535	5,24414	5,80078	5,43945	5,02930	5,16602	5,61035	4,49707	6,21094	6,06934	5,07324	5,11230	5,59570	6,02051	6,09863	6,69434	5,90332	6,23047	6,60156	6,54297	6,30371	6,42090	5,83984	6,41602	9,99512	0,07813
66,14180	22,9	7,40234	7,76855	7,36816	7,76855	7,75879	5,54688	4,84863	5,11230	5,65430	5,31250	4,86816	5,03906	5,48340	4,37500	6,16211	5,89355	4,91699	4,95117	5,45410	5,85938	6,00586	6,58203	5,79102	6,11816	6,50391	6,42578	6,18164	6,30859	5,73242	6,29395	9,99512	0,07813
66,15014	22,9	7,36328	7,74414	7,32910	7,75391	7,72949	5,45410	4,71191	4,96582	5,52734	5,16602	4,71191	4,89258	5,35645	4,25293	6,11816	5,75195	4,75586	4,79492	5,31738	5,72266	5,87891	6,48438	5,68848	5,99121	6,37695	6,31348	6,05957	6,20117	5,62012	6,16211	9,99512	0,08301
66,15847	22,9	7,33887	7,70996	7,29492	7,73438	7,70020	5,37109	4,57031	4,82422	5,37109	5,02441	4,55078	4,74121	5,21973	4,12598	6,04980	5,59082	4,61426	4,65332	5,16602	5,57129	5,76172	6,39648	5,57129	5,87402	6,27930	6,18164	5,93750	6,07422	5,49316	6,04004	9,99512	0,08301
66,16680	22,9	7,30469	7,67578	7,27051	7,71484	7,66602	5,27832	4,41406	4,68262	5,22461	4,87793	4,39453	4,58008	5,06836	3,99414	5,99609	5,42969	4,46777	4,50684	5,02930	5,42969	5,65918	6,29883	5,47852	5,76172	6,15723	6,04980	5,79590	5,95703	5,36133	5,89355	9,99512	0,07813
66,17514	22,9	7,27051	7,62695	7,23145	7,69531	7,62695	5,17090	4,26270	4,52148	5,07813	4,70703	4,24316	4,41895	4,92676	3,86230	5,94238	5,26855	4,30664	4,36035	4,88770	5,28320	5,55176	6,20605	5,36133	5,63477	6,04492	5,90820	5,67871	5,83984	5,22949	5,76172	9,99512	0,08301
66,18347	22,9	7,23145	7,60742	7,19727	7,66602	7,59766	5,06348	4,11621	4,36523	4,92188	4,53613	4,07227	4,26270	4,78027	3,74023	5,87891	5,11719	4,13574	4,20410	4,74609	5,12695	5,43945	6,08887	5,24414	5,51758	5,90332	5,76660	5,54688	5,70801	5,09766	5,60059	9,99512	0,07813
66,19180	22,9	7,17285	7,55371	7,15820	7,63672	7,56836	4,96094	3,96973	4,20410	4,75098	4,37988	3,91113	4,10156	4,62891	3,59863	5,82520	4,93652	3,97461	4,06250	4,59473	4,98047	5,34180	5,98633	5,13672	5,37598	5,77637	5,62012	5,40527	5,56641	4,94629	5,44434	9,99512	0,07813
66,20014	22,9	7,13867	7,50977	7,10449	7,59766	7,52441	4,84863	3,82324	4,04297	4,59473	4,22363	3,74512	3,94531	4,48242	3,47168	5,74707	4,76563	3,79395	3,90625	4,44824	4,82422	5,22949	5,85449	4,98535	5,23438	5,64941	5,46875	5,26367	5,41992	4,81934	5,30273	9,99512	0,07813
66,20847	22,9	7,08984	7,46582	7,07031	7,55859	7,48047	4,75586	3,67188	3,88672	4,43848	4,06738	3,57910	3,78906	4,33594	3,33984	5,67871	4,57520	3,62793	3,75488	4,27734	4,66797	5,10254	5,75684	4,85840	5,10742	5,51758	5,31738	5,12207	5,28320	4,68750	5,15137	9,99512	0,07813
66,21680	22,9	7,04102	7,41699	7,02637	7,52441	7,42676	4,65332	3,50586	3,72070	4,28223	3,89160	3,41309	3,63281	4,19922	3,19824	5,60547	4,39941	3,44727	3,60352	4,11621	4,49707	4,99023	5,62988	4,73145	4,98535	5,38086	5,17578	4,98535	5,13672	4,55078	4,99512	9,99512	0,07813
66,22514	22,9	6,98730	7,35840	6,96777	7,49023	7,36816	4,55078	3,34961	3,55957	4,13086	3,73535	3,25684	3,48145	4,05273	3,06641	5,52734	4,21387	3,26172	3,43750	3,94043	4,33594	4,87305	5,50293	4,59473	4,83887	5,22949	5,02930	4,84375	5,00488	4,41406	4,84375	9,99512	0,07813
66,23347	22,9	6,93359	7,30957	6,92871	7,45117	7,32422	4,44824	3,19824	3,40332	3,97461	3,58398	3,10059	3,32520	3,90625	2,93945	5,46387	4,01855	3,08594	3,26660	3,76465	4,17969	4,75586	5,38086	4,45313	4,70703	5,08789	4,89258	4,69727	4,86816	4,29199	4,70215	9,99512	0,08301
66,24180	22,9	6,87012	7,25098	6,87988	7,40723	7,27051	4,35547	3,05664	3,24707	3,82324	3,42285	2,95410	3,17871	3,76465	2,81250	5,38574	3,82324	2,90527	3,10547	3,58398	4,00391	4,63379	5,26367	4,31152	4,57031	4,94629	4,74609	4,54590	4,74609	4,15527	4,55566	9,99512	0,07813
66,25014	22,9	6,82617	7,19238	6,82129	7,37793	7,21680	4,24805	2,91016	3,09570	3,67676	3,26660	2,81738	3,04199	3,63281	2,68555	5,32227	3,63770	2,73438	2,95410	3,40332	3,83301	4,50195	5,11230	4,16992	4,43359	4,78027	4,59961	4,41895	4,62402	4,02344	4,40918	9,99512	0,08301
66,25847	22,9	6,76270	7,13867	6,77734	7,32910	7,17773	4,14551	2,77344	2,94922	3,53027	3,12012	2,67578	2,91016	3,50098	2,57324	5,25391	3,45703	2,55371	2,78320	3,24707	3,66699	4,37500	4,99512	4,03320	4,29199	4,63379	4,45801	4,28223	4,51172	3,89160	4,25781	9,99512	0,07813
66,26680	22,9	6,70898	7,08008	6,72852	7,29004	7,11914	4,05273	2,64160	2,80762	3,40332	2,97852	2,54883	2,78320	3,37891	2,46582	5,18555	3,28125	2,40234	2,62695	3,09570	3,50586	4,24316	4,86328	3,89160	4,14063	4,49219	4,30176	4,16016	4,38477	3,76465	4,12598	9,99512	0,08301
66,27514	22,9	6,64551	7,02148	6,67969	7,25098	7,07031	3,95996	2,51953	2,67578	3,27148	2,85156	2,43164	2,66602	3,25195	2,36328	5,10742	3,11035	2,25098	2,47559	2,92480	3,33984	4,11621	4,74609	3,75977	3,99902	4,34082	4,16504	4,02832	4,27734	3,64258	3,99414	9,99512	0,07813
66,28347	22,9	6,59180	6,95801	6,62598	7,20703	7,00195	3,85742	2,39746	2,54883	3,15430	2,71973	2,32910	2,55859	3,13477	2,26563	5,03906	2,95898	2,11914	2,33398	2,77344	3,18359	3,97461	4,61914	3,63281	3,87207	4,17969	4,03320	3,90625	4,17480	3,52539	3,85742	9,99512	0,08301
66,29180	22,9	6,52832	6,88965	6,57715	7,16797	6,94824	3,76465	2,29004	2,44141	3,03711	2,60254	2,23145	2,45605	3,04199	2,17773	4,97559	2,80273	1,99219	2,19727	2,62207	3,02734	3,84277	4,49219	3,49609	3,74023	4,04785	3,90625	3,78418	4,04785	3,40332	3,73047	9,99512	0,07813
66,30014	22,9	6,45996	6,83594	6,51855	7,11914	6,88965	3,68652	2,19238	2,33398	2,93457	2,49512	2,13867	2,36328	2,93945	2,08984	4,91699	2,66113	1,87988	2,07031	2,48047	2,88574	3,72070	4,36523	3,37402	3,61328	3,90137	3,78418	3,66211	3,95020	3,29102	3,60352	9,99512	0,07813
66,30848	22,8	6,40625	6,76758	6,45508	7,07031	6,83105	3,59375	2,09961	2,23145	2,83203	2,39746	2,05566	2,27539	2,84180	2,01660	4,84375	2,52441	1,77734	1,95801	2,36328	2,75391	3,59863	4,22852	3,25195	3,48633	3,75977	3,67188	3,54492	3,85254	3,18359	3,48145	9,99512	0,07813
66,31681	22,8	6,35254	6,72363	6,40625	7,02148	6,77734	3,50586	2,01660	2,14355	2,73926	2,29492	1,96777	2,19238	2,75879	1,94336	4,77539	2,41211	1,68457	1,85059	2,24609	2,63184	3,47168	4,12598	3,14453	3,36426	3,62793	3,56445	3,44727	3,75488	3,08594	3,37402	9,99512	0,07813
66,32515	22,8	6,29395	6,64551	6,35254	6,97266	6,71387	3,43262	1,93359	2,06055	2,64648	2,20703	1,89453	2,11426	2,67578	1,87988	4,70703	2,30957	1,60156	1,76270	2,14355	2,50977	3,35938	4,00391	3,03223	3,26172	3,50098	3,45215	3,33984	3,64746	2,99316	3,27637	9,99512	0,08301
68,00011	22,6	7,84668	8,19336	7,75879	8,01270	8,17383	7,17773	7,01660	7,41211	8,07129	7,47559	7,31934	7,33887	7,54395	6,43555	7,24609	8,21289	7,26074	7,05566	7,50000	8,10547	7,53906	8,12988	7,36816	7,82227	8,16406	8,02734	7,82227	7,99805	7,31934	8,05176	9,99512	0,08301
68,00845	22,6	7,78809	8,14453	7,70020	7,98340	8,11035	6,83594	6,64551	7,05078	7,63184	7,05078	6,83594	6,87012	7,11914	6,01563	6,79199	8,03711	7,07520	6,88477	7,32422	7,90527	7,37305	7,91992	7,15820	7,58789	7,97363	7,85645	7,62207	7,78320	7,09961	7,87598	9,99512	0,07813
68,01678	22,6	7,75879	8,12988	7,69043	7,97852	8,09082	6,69922	6,41602	6,82129	7,36328	6,83105	6,57227	6,62109	6,89453	5,81055	6,74316	7,95410	7,00195	6,82129	7,27539	7,83691	7,30469	7,87109	7,08496	7,50488	7,90527	7,78320	7,54395	7,70508	7,02637	7,78320	9,99512	0,07813
68,02511	22,6	7,74414	8,11523	7,69043	7,97363	8,09082	6,66504	6,32324	6,70410	7,27539	6,76270	6,45020	6,52344	6,82617	5,71777	6,80664	7,90039	6,94824	6,76270	7,23633	7,75879	7,26074	7,84180	7,04102	7,46582	7,86133	7,74414	7,50977	7,67090	6,97754	7,72461	9,99512	0,07813
68,03345	22,6	7,73438	8,10547	7,68555	7,97363	8,09082	6,64551	6,26465	6,62598	7,21680	6,70898	6,39160	6,45996	6,78223	5,66406	6,81641	7,82715	6,88965	6,68945	7,16797	7,69531	7,21680	7,81250	7,00684	7,41699	7,80762	7,70020	7,45117	7,62695	6,94336	7,65625	9,99512	0,07813
68,04178	22,6	7,72949	8,09570	7,68066	7,96387	8,08105	6,61133	6,22559	6,58203	7,17285	6,68457	6,34766	6,42578	6,74316	5,62988	6,82617	7,75879	6,82617	6,64063	7,10449	7,62695	7,17285	7,76367	6,95313	7,36328	7,73926	7,63672	7,40234	7,56836	6,87988	7,57813	9,99512	0,07813
68,05012	22,6	7,72949	8,08105	7,68066	7,95898	8,08105	6,57715	6,18652	6,54297	7,11914	6,65527	6,30859	6,38672	6,69922	5,60547	6,82617	7,69043	6,75781	6,57227	7,02637	7,53906	7,12891	7,71484	6,89453	7,29980	7,68555	7,57324	7,34375	7,49023	6,81641	7,49512	9,99512	0,07813
68,05845	22,6	7,71484	8,07129	7,66602	7,95410	8,07129	6,54785	6,13281	6,48926	7,07031	6,61621	6,25977	6,33301	6,64551	5,56152	6,82129	7,61230	6,66992	6,48926	6,95313	7,45605	7,05566	7,65137	6,82129	7,23145	7,60742	7,50977	7,27539	7,41699	6,75781	7,40723	9,99512	0,07813
68,06678	22,7	7,69531	8,05176	7,66602	7,94922	8,06152	6,50391	6,07910	6,42578	6,99219	6,54785	6,19629	6,26953	6,58203	5,49805	6,77734	7,51953	6,56250	6,41602	6,86523	7,34863	6,98242	7,55371	6,74316	7,14844	7,53906	7,43164	7,19727	7,32422	6,67969	7,31934	9,99512	0,07813
68,07512	22,7	7,68066	8,03711	7,65137	7,93945	8,03711	6,43066	5,99609	6,37207	6,90430	6,46484	6,10840	6,19141	6,48926	5,42969	6,72363	7,42676	6,45996	6,33301	6,76758	7,25586	6,90918	7,46582	6,67480	7,05078	7,44629	7,35352	7,12402	7,23145	6,60645	7,23145	9,99512	0,08301
68,08346	22,6	7,65625	8,00293	7,62695	7,92480	8,00781	6,35742	5,92773	6,28418	6,81152	6,37207	6,03027	6,11816	6,41113	5,34668	6,66504	7,32422	6,35254	6,23535	6,66504	7,14844	6,83105	7,38281	6,58691	6,95801	7,36328	7,27051	7,04102	7,15332	6,53320	7,16309	9,99512	0,07813
68,09179	22,6	7,63184	7,98340	7,61719	7,91992	7,97852	6,27930	5,83496	6,19141	6,71387	6,29395	5,94238	6,03516	6,31348	5,26367	6,59668	7,22168	6,23047	6,14258	6,56250	7,04590	6,75781	7,30469	6,52344	6,86035	7,29004	7,21191	6,97266	7,07520	6,46484	7,08496	9,99512	0,07813
68,10012	22,7	7,59766	7,95410	7,58789	7,90527	7,95898	6,21094	5,75684	6,10352	6,61621	6,20605	5,83496	5,94238	6,22559	5,16602	6,55762	7,10938	6,12305	6,04004	6,45508	6,92383	6,68457	7,21680	6,42578	6,78223	7,19238	7,15332	6,90430	6,98730	6,39648	7,00195	9,99512	0,07813
68,10846	22,7	7,57813	7,92480	7,56348	7,88574	7,92480	6,12305	5,66895	6,00586	6,51855	6,11816	5,73730	5,84473	6,12305	5,06348	6,50391	6,98242	5,97168	5,93262	6,33789	6,79688	6,58691	7,13867	6,34766	6,68945	7,11426	7,07031	6,82617	6,89941	6,31836	6,91895	9,99512	0,07813
68,11679	22,7	7,54883	7,90039	7,52930	7,86621	7,90039	6,05957	5,58105	5,91797	6,40625	6,01563	5,62988	5,74707	6,02051	4,96582	6,45508	6,84570	5,83984	5,81543	6,21094	6,66504	6,50879	7,04590	6,25977	6,60645	7,02637	6,99219	6,73828	6,82617	6,24512	6,84082	9,99512	0,07813
68,12513	22,7	7,51953	7,88574	7,50977	7,85156	7,87109	5,98145	5,47852	5,80566	6,28906	5,90820	5,51758	5,63965	5,92285	4,86328	6,40137	6,72852	5,69336	5,68359	6,08398	6,50879	6,42090	6,95313	6,16699	6,50391	6,92871	6,91895	6,65039	6,73828	6,16211	6,75781	9,99512	0,07813
68,13346	22,7	7,49512	7,86133	7,47070	7,83203	7,84668	5,90820	5,38086	5,69336	6,17676	5,82031	5,39551	5,53223	5,81543	4,75098	6,35742	6,55762	5,55176	5,55664	5,94727	6,37207	6,31348	6,86523	6,07422	6,40137	6,82617	6,82617	6,56738	6,65039	6,07422	6,66504	9,99512	0,08301
68,14180	22,7	7,46094	7,82715	7,45117	7,81738	7,82227	5,84473	5,27832	5,58594	6,04980	5,71777	5,27832	5,42480	5,72266	4,65332	6,30859	6,42578	5,40527	5,42480	5,81055	6,23535	6,21582	6,76758	5,97656	6,28906	6,70410	6,74316	6,47949	6,56738	5,97656	6,57227	9,99512	0,08301
68,15013	22,7	7,42676	7,79785	7,42188	7,79785	7,78809	5,75684	5,17090	5,45898	5,93262	5,61035	5,16113	5,30762	5,61035	4,53613	6,26953	6,27441	5,26367	5,27832	5,67871	6,10352	6,11816	6,66504	5,87891	6,18652	6,61133	6,66016	6,38672	6,46973	5,88379	6,46484	9,99512	0,08301
68,15846	22,7	7,39258	7,76855	7,40234	7,77832	7,75879	5,69824	5,05859	5,35156	5,81543	5,49805	5,02441	5,19043	5,50781	4,42383	6,21094	6,13770	5,11719	5,13184	5,55176	5,97168	6,02051	6,58203	5,78125	6,07422	6,51367	6,57227	6,29395	6,38184	5,79102	6,37207	9,99512	0,08301
68,16680	22,7	7,35352	7,72949	7,36328	7,76367	7,73926	5,61523	4,95117	5,21973	5,69824	5,38086	4,89258	5,05859	5,39551	4,32617	6,15234	6,00586	4,97559	4,99512	5,42969	5,82520	5,90820	6,48438	5,69336	5,96191	6,41113	6,46973	6,20117	6,26953	5,69824	6,25488	9,99512	0,07813
68,17514	22,7	7,33398	7,70508	7,33887	7,73926	7,70020	5,54688	4,84863	5,11719	5,57617	5,28320	4,76563	4,95117	5,26367	4,22363	6,09863	5,87402	4,84863	4,86328	5,31250	5,68848	5,80566	6,38184	5,60547	5,85449	6,30859	6,37207	6,09863	6,16699	5,60547	6,14258	9,99512	0,07813
68,18347	22,7	7,29004	7,66602	7,30957	7,71973	7,66602	5,48340	4,72656	4,99023	5,44922	5,15625	4,64844	4,80469	5,13672	4,11621	6,04004	5,75195	4,73145	4,72656	5,20508	5,58594	5,71289	6,29395	5,52246	5,75195	6,21094	6,26953	5,99121	6,06934	5,48828	6,03516	9,99512	0,07813
68,19180	22,7	7,25098	7,63672	7,28027	7,69531	7,62695	5,40527	4,60938	4,85840	5,31738	5,02441	4,51660	4,68750	5,02441	3,99414	5,98145	5,62988	4,60938	4,60938	5,10254	5,47363	5,61523	6,21582	5,42969	5,65430	6,11328	6,16211	5,89844	5,95703	5,38574	5,90820	9,99512	0,08301
68,20014	22,7	7,21680	7,59766	7,23145	7,66602	7,58789	5,33203	4,47754	4,74121	5,18066	4,89746	4,39453	4,55078	4,89258	3,88672	5,91797	5,50781	4,51660	4,48730	5,00488	5,33691	5,53711	6,13770	5,34180	5,54199	6,02051	6,05469	5,78613	5,84961	5,28320	5,78613	9,99512	0,08301
68,20847	22,7	7,17773	7,55371	7,20703	7,64648	7,55859	5,24414	4,35547	4,60449	5,04883	4,76074	4,25293	4,41895	4,77051	3,76465	5,86426	5,38086	4,41406	4,36523	4,89746	5,23438	5,43945	6,05469	5,24902	5,46875	5,93750	5,94727	5,67871	5,73730	5,17578	5,66406	9,99512	0,07813
68,21681	22,7	7,15332	7,50488	7,16797	7,62207	7,50977	5,16113	4,23828	4,47754	4,91211	4,62891	4,12598	4,28711	4,62891	3,65234	5,79102	5,29297	4,32129	4,27734	4,79980	5,13184	5,36621	5,96680	5,15137	5,36133	5,84473	5,83008	5,57129	5,62500	5,05859	5,53711	9,99512	0,08301
68,22514	22,7	7,09961	7,45605	7,11914	7,58789	7,47070	5,08301	4,10645	4,35059	4,78516	4,49707	3,98438	4,15527	4,50684	3,53516	5,72266	5,17578	4,22852	4,16992	4,69238	5,01953	5,27344	5,86914	5,05859	5,24414	5,72266	5,72754	5,47363	5,51270	4,96094	5,41016	9,99512	0,08301
68,23348	22,7	7,05078	7,41211	7,08008	7,55859	7,42676	4,99512	3,98926	4,20410	4,64844	4,37012	3,85254	4,01367	4,37988	3,41309	5,65918	5,06836	4,12109	4,06250	4,58984	4,91211	5,18066	5,78613	4,95605	5,14648	5,62988	5,60059	5,35645	5,39551	4,84863	5,28320	9,99512	0,07813
68,24181	22,7	7,00195	7,36328	7,03613	7,53418	7,37793	4,91211	3,84277	4,08203	4,50195	4,22852	3,70605	3,87695	4,25293	3,30078	5,58594	4,96582	4,01367	3,95020	4,48730	4,80469	5,11719	5,69336	4,84863	5,02441	5,53223	5,49805	5,24902	5,29297	4,73633	5,17090	9,99512	0,07813
68,25015	22,7	6,94336	7,31934	6,99707	7,50000	7,33887	4,82910	3,72559	3,95996	4,37988	4,08691	3,58398	3,75000	4,11133	3,18848	5,50781	4,84863	3,89648	3,86230	4,37988	4,69238	5,01465	5,60059	4,75586	4,91699	5,44922	5,38086	5,13672	5,16602	4,62891	5,03418	9,99512	0,07813
68,25848	22,7	6,89453	7,26074	6,93359	7,46094	7,29492	4,74609	3,58887	3,81836	4,23828	3,95508	3,45703	3,62305	3,98438	3,07617	5,43457	4,72656	3,79395	3,76465	4,26758	4,57520	4,92188	5,51758	4,65820	4,82422	5,34180	5,24902	5,02441	5,06836	4,51660	4,91699	9,99512	0,08301
68,26681	22,7	6,86035	7,21680	6,89453	7,42676	7,23633	4,66797	3,47656	3,68652	4,10156	3,82324	3,32031	3,49609	3,85254	2,95898	5,36133	4,60449	3,68164	3,66699	4,15039	4,45313	4,83887	5,42480	4,53613	4,70215	5,23926	5,13672	4,91211	4,95117	4,41406	4,77051	9,99512	0,07813
68,27515	22,7	6,78711	7,16309	6,85059	7,40234	7,18750	4,58496	3,35449	3,55957	3,97461	3,69629	3,19336	3,36426	3,73535	2,85156	5,30273	4,47754	3,56445	3,56934	4,03809	4,32617	4,75586	5,32227	4,40918	4,58496	5,12695	5,01465	4,80957	4,85840	4,29688	4,66797	9,99512	0,08301
68,28348	22,7	6,72363	7,11426	6,80664	7,36816	7,13379	4,49707	3,22754	3,44238	3,84766	3,56445	3,08105	3,24219	3,61328	2,74414	5,22461	4,34082	3,43262	3,45703	3,90625	4,21875	4,65332	5,21973	4,29688	4,46777	5,00977	4,91211	4,70215	4,74609	4,19922	4,54102	9,99512	0,07813
68,29181	22,7	6,67480	7,04102	6,75293	7,32422	7,08496	4,41895	3,12012	3,31543	3,72070	3,44238	2,96387	3,12988	3,49609	2,65137	5,15625	4,20410	3,31055	3,34473	3,77930	4,08691	4,55078	5,11719	4,18457	4,35059	4,88770	4,79004	4,58496	4,63867	4,08691	4,41895	9,99512	0,08301
68,30015	22,7	6,62598	6,98730	6,69434	7,29004	7,03613	4,34570	3,00781	3,19824	3,60352	3,31543	2,85645	3,02246	3,38379	2,54883	5,07813	4,07227	3,17871	3,22266	3,65234	3,95508	4,45801	5,00000	4,07715	4,23340	4,77539	4,67773	4,48730	4,54102	3,99902	4,31641	9,99512	0,08301
68,30848	22,7	6,55762	6,93848	6,65527	7,25586	6,99219	4,25781	2,89551	3,07129	3,48633	3,19336	2,75391	2,91016	3,26660	2,45605	5,00488	3,93555	3,07129	3,11035	3,52051	3,81348	4,34570	4,91211	3,96973	4,12109	4,65332	4,58008	4,36523	4,43359	3,90137	4,19434	9,99512	0,08301
68,31681	22,7	6,51855	6,87988	6,60156	7,21191	6,93359	4,18945	2,78809	2,95898	3,37402	3,07129	2,64160	2,80762	3,16406	2,36816	4,94141	3,80859	2,95410	2,99316	3,39844	3,69141	4,24316	4,79492	3,85742	4,00391	4,54102	4,46777	4,27246	4,34570	3,79395	4,08203	9,99512	0,07813
68,32515	22,7	6,45508	6,81641	6,55273	7,17285	6,87988	4,12109	2,68555	2,85645	3,25684	2,96387	2,54395	2,71973	3,06152	2,28027	4,86816	3,68164	2,83203	2,88574	3,26660	3,56445	4,15039	4,70215	3,75000	3,89160	4,42383	4,36523	4,17480	4,25293	3,70605	3,98438	9,99512	0,07813
70,00012	22,5	7,85156	8,16895	7,77832	8,01758	8,21289	7,20215	7,06543	7,44629	8,04688	7,50977	7,39258	7,41699	7,61230	6,51367	7,30957	8,26660	7,33398	7,11914	7,59277	8,11523	7,59277	8,16406	7,39258	7,79785	8,20801	8,09570	7,81250	8,03711	7,29492	8,12012	9,99512	0,07813
70,00845	22,5	7,78320	8,12012	7,72461	7,98340	8,14941	6,88477	6,72852	7,11426	7,66602	7,10449	6,95313	6,97266	7,19238	6,10840	6,84082	8,04688	7,09961	6,88965	7,36816	7,88574	7,37793	7,92480	7,15820	7,55859	7,97852	7,89063	7,60742	7,80273	7,08008	7,89551	9,99512	0,07813
70,01678	22,5	7,74902	8,10547	7,70020	7,97363	8,12500	6,72363	6,47949	6,86035	7,40723	6,87988	6,66016	6,70898	6,94824	5,88379	6,77734	7,93945	6,99707	6,78223	7,28027	7,78809	7,29004	7,83691	7,07031	7,47070	7,88574	7,79297	7,51953	7,70508	6,97754	7,77832	9,99512	0,07813
70,02512	22,5	7,73438	8,09082	7,70020	7,96875	8,11523	6,67480	6,36230	6,73340	7,29492	6,78223	6,52344	6,59180	6,85547	5,77148	6,81641	7,87598	6,93848	6,72363	7,22656	7,73926	7,23633	7,79785	7,02148	7,44629	7,84180	7,74414	7,49023	7,65625	6,92871	7,71484	9,99512	0,07813
70,03345	22,6	7,71484	8,07617	7,69043	7,96387	8,11523	6,64551	6,28418	6,66016	7,21191	6,71387	6,41602	6,51367	6,78223	5,70313	6,84570	7,80273	6,87500	6,65039	7,16309	7,66113	7,19238	7,75879	6,98730	7,39746	7,79297	7,69043	7,45605	7,61719	6,89453	7,64648	9,99512	0,07813
70,04178	22,6	7,70996	8,06641	7,68555	7,95898	8,10547	6,61133	6,23535	6,59668	7,16309	6,67480	6,36230	6,45996	6,73340	5,65918	6,85547	7,72461	6,79688	6,58691	7,08008	7,57813	7,14355	7,70996	6,92383	7,33887	7,72461	7,64160	7,39746	7,54883	6,83594	7,55859	9,99512	0,07813
